PROVINCIA,MAGNITUD,PUNTO_MUESTREO,ANNO,MES,MEDIA_MAGS,LATITUD,LONGITUD
7,10,7003001,2017,10,18.129032258064516,39.78995,3.07413
13,10,13034002,2017,10,27.041935483870965,38.99389,-3.93778
31,10,31201014,2017,10,17.51290322580645,42.82694,-1.64944
3,10,3014009,2017,10,8.236666666666666,38.35111,-0.51389
21,10,21064002,2017,10,23.35161290322581,37.3154,-6.84463
20,10,20040001,2017,10,20.274193548387096,43.2675,-1.9777
46,10,46220010,2017,10,7.577419354838709,39.63417,-0.26583
33,10,33031032,2017,10,26.677419354838708,43.2941,-5.6796
35,10,35016012,2017,10,46.0,28.13373,-15.43282
35,10,35026003,2017,10,47.517857142857146,28.00365,-15.41185
38,10,38038027,2017,10,50.645161290322584,28.45931,-16.27021
32,10,32054004,2017,10,28.193548387096776,42.353,-7.8779
45,10,45081004,2017,10,31.967741935483872,40.11922,-3.83279
28,10,28014002,2017,10,28.032258064516128,40.30083,-3.5889
28,10,28079055,2017,10,23.551612903225806,40.4625,-3.58056
28,10,28092005,2017,10,27.54516129032258,40.3242,-3.8768
31,10,31201013,2017,10,18.98709677419355,42.81222,-1.64
20,10,20019001,2017,10,20.951612903225808,43.04811,-2.19138
22,10,22125001,2017,8,16.193548387096776,42.13611,-0.40389
22,10,22158002,2017,8,20.3,41.91614,0.1911
44,10,44013007,2017,8,24.76,41.05417,-0.13889
44,10,44051005,2017,8,14.64516129032258,40.94667,-0.29083
44,10,44216001,2017,8,18.533333333333335,40.33639,-1.10667
50,10,50008001,2017,8,22.517241379310345,41.76278,-1.14333
22,10,22213001,2017,8,28.774193548387096,41.79778,-0.15611
33,10,33004052,2017,10,25.967741935483872,43.5705,-5.9583
33,10,33044030,2017,10,24.451612903225808,43.3665,-5.833
33,10,33044033,2017,10,18.825806451612905,43.3457,-5.9697
33,10,33060003,2017,10,22.677419354838708,43.2757,-5.596
33,10,33066004,2017,10,31.933333333333334,43.4015,-5.8028
15,10,15078007,2017,10,23.664516129032258,42.876,-8.5591
39,10,39086001,2017,10,12.658064516129032,43.15333,-4.25306
33,10,33037012,2017,10,22.482758620689655,43.2561,-5.7759
33,10,33024023,2017,10,27.580645161290324,43.5352,-5.6583
33,10,33024024,2017,10,35.483870967741936,43.5388,-5.6989
33,10,33024025,2017,10,24.14516129032258,43.5299,-5.6735
33,10,33024027,2017,10,25.97741935483871,43.5378,-5.6461
33,10,33024031,2017,10,25.548387096774192,43.5166,-5.6707
33,10,33024032,2017,10,30.483870967741936,43.5229,-5.6895
33,10,33031029,2017,10,28.310344827586206,43.3069,-5.7057
15,10,15005011,2017,8,13.96896551724138,43.3353,-8.472
15,10,15005011,2017,9,14.009999999999998,43.3353,-8.472
33,10,33004020,2017,10,21.772413793103446,43.5503,-5.8989
33,10,33004048,2017,10,48.354838709677416,,
33,10,33004049,2017,10,31.387096774193548,43.5589,-5.9275
33,10,33011001,2017,10,27.519354838709674,43.1788,-6.5527
36,10,36057022,2017,8,15.303225806451612,42.2029,-8.747
36,10,36057022,2017,9,16.19666666666667,42.2029,-8.747
15,10,15059002,2017,8,10.496666666666666,43.0935,-8.4964
15,10,15059002,2017,9,10.351724137931035,43.0935,-8.4964
27,10,27065004,2017,8,7.999999999999999,43.313,-7.6937
27,10,27065004,2017,9,7.677777777777779,43.313,-7.6937
27,10,27033001,2017,8,7.812903225806452,43.5329,-7.7377
27,10,27033001,2017,9,7.0600000000000005,43.5329,-7.7377
15,10,15023004,2017,8,11.061290322580646,42.9536,-9.1861
15,10,15055003,2017,8,19.2,43.5197,-8.1502
15,10,15034008,2017,8,10.770967741935483,43.0089,-9.1189
15,10,15070006,2017,8,8.503448275862068,43.4054,-7.9886
15,10,15070006,2017,9,8.379999999999999,43.4054,-7.9886
15,10,15036004,2017,8,11.574193548387097,43.4916,-8.2522
27,10,27038004,2017,8,16.037037037037038,42.71528,-7.44944
27,10,27038004,2017,9,12.20909090909091,42.71528,-7.44944
15,10,15005007,2017,8,31.21333333333333,,
15,10,15005007,2017,9,19.933333333333334,,
27,10,27013002,2017,8,9.712903225806452,43.68444,-7.43194
27,10,27013002,2017,9,8.21,43.68444,-7.43194
27,10,27025015,2017,8,13.293548387096774,43.68627,-7.50778
36,10,36041001,2017,8,11.632142857142856,42.4275,-8.6769
15,10,15026001,2017,8,15.23225806451613,43.17702,-8.19442
15,10,15026001,2017,9,14.993333333333334,43.17702,-8.19442
15,10,15070002,2017,8,8.503225806451614,43.4539,-7.8478
27,10,27038003,2017,8,11.96774193548387,42.72611,-7.45194
27,10,27038003,2017,9,10.616666666666667,42.72611,-7.45194
36,10,36038008,2017,8,16.393548387096775,42.4047,-8.6703
15,10,15078005,2017,8,17.616129032258065,42.9092,-8.5068
15,10,15030028,2017,8,14.716666666666667,43.3774,-8.4369
5,10,5019002,2017,10,17.73548387096774,40.66472,-4.70083
15,10,15041001,2017,8,12.725806451612902,43.2597,-8.555
15,10,15041001,2017,9,11.653333333333332,43.2597,-8.555
15,10,15030021,2017,8,13.409677419354841,43.3542,-8.4249
15,10,15030021,2017,9,17.09,43.3542,-8.4249
15,10,15024001,2017,8,11.716129032258063,43.1866,-8.4716
15,10,15024001,2017,9,9.83,43.1866,-8.4716
31,10,31201012,2017,10,12.92258064516129,42.80722,-1.65139
47,10,47186027,2017,10,26.054838709677416,41.64556,-4.73028
47,10,47186030,2017,10,25.929032258064517,41.65611,-4.73389
49,10,49275002,2017,10,35.38709677419355,41.50972,-5.74639
37,10,37274011,2017,10,23.674193548387095,40.96083,-5.63972
40,10,40194002,2017,10,13.396774193548385,40.95556,-4.11056
42,10,42124001,2017,10,19.416129032258063,41.72361,-2.85694
42,10,42173001,2017,10,16.39032258064516,41.76667,-2.46667
47,10,47085003,2017,10,20.903225806451612,41.31639,-4.90917
24,10,24089010,2017,10,18.16774193548387,42.57528,-5.56639
24,10,24115015,2017,10,35.29032258064516,42.54278,-6.58472
37,10,37274010,2017,10,26.9,40.97917,-5.66528
9,10,9219001,2017,10,23.93548387096774,42.68444,-2.9175
24,10,24089006,2017,10,33.516129032258064,42.60389,-5.58722
9,10,9059003,2017,10,21.582758620689653,42.35083,-3.67556
9,10,9059006,2017,10,18.22258064516129,42.33611,-3.63611
47,10,47186027,2017,9,16.87666666666667,41.64556,-4.73028
47,10,47186029,2017,9,16.433333333333334,41.62056,-4.74667
47,10,47186030,2017,9,17.146666666666665,41.65611,-4.73389
47,10,47186031,2017,9,17.483333333333334,41.63,-4.74056
37,10,37177001,2017,9,20.8,40.56972,-6.22389
47,10,47085003,2017,9,17.051724137931036,41.31639,-4.90917
46,10,46017002,2017,8,20.6,39.15,-0.45778
12,10,12032005,2017,8,22.5,39.895,-0.08778
3,10,3014006,2017,8,25.774193548387096,38.35944,-0.47194
46,10,46220009,2017,8,22.73913043478261,39.68472,-0.27889
12,10,12099001,2017,8,23.0,40.55472,0.37278
3,10,3105001,2017,8,21.35483870967742,38.45167,-1.06472
46,10,46242001,2017,8,20.05,40.09944,-1.25389
12,10,12046001,2017,8,17.82608695652174,40.05417,-0.46833
3,10,3065006,2017,8,44.333333333333336,38.24222,-0.68278
46,10,46250050,2017,8,34.11764705882353,39.45028,-0.39639
46,10,46131002,2017,8,19.9,38.96667,-0.19
12,10,12040015,2017,8,20.642857142857142,39.98889,-0.02611
46,10,46190005,2017,8,25.642857142857142,39.55139,-0.46083
28,10,28079048,2017,10,15.551612903225807,40.43972,-3.69028
46,10,46250043,2017,8,30.384615384615383,39.47806,-0.36833
46,10,46078004,2017,8,25.05263157894737,39.50944,-0.41778
3,10,3065007,2017,8,28.857142857142858,38.25917,-0.7175
12,10,12124001,2017,8,21.8125,40.175,-0.03444
12,10,12005004,2017,8,21.904761904761905,40.06861,-0.20639
12,10,12084003,2017,8,26.05263157894737,39.96278,-0.23333
12,10,12135004,2017,8,28.555555555555557,39.94167,-0.10583
12,10,12080007,2017,8,14.928571428571429,40.63722,-0.09111
38,10,38048001,2017,10,39.483870967741936,27.83177,-17.92167
50,10,50297036,2017,10,27.96666666666667,41.63528,-0.89361
38,10,38036001,2017,10,39.56666666666667,28.09905,-17.12051
38,10,38038010,2017,10,35.06666666666666,28.46217,-16.2619
38,10,38038023,2017,10,42.24444444444444,28.45795,-16.26333
38,10,38038024,2017,10,34.61290322580645,28.45538,-16.27675
38,10,38004001,2017,10,49.793103448275865,28.33722,-16.39972
38,10,38009001,2017,10,22.525000000000002,28.6454,-17.77155
38,10,38031001,2017,10,26.57037037037037,28.3831,-16.57067
35,10,35017004,2017,10,60.064516129032256,28.52722,-14.00444
35,10,35004002,2017,10,45.36666666666667,28.96787,-13.55586
48,10,48015002,2017,10,29.310344827586206,43.2411,-2.8837
48,10,48020003,2017,10,23.677419354838708,43.2549,-2.9023
48,10,48027001,2017,10,19.736666666666668,43.16832,-2.63794
48,10,48068001,2017,10,15.193548387096774,43.40592,-2.70318
48,10,48096001,2017,10,18.76774193548387,43.21291,-3.1344
48,10,48902006,2017,10,25.729032258064517,43.30268,-2.97724
20,10,20016001,2017,10,15.574193548387097,43.25056,-2.155
20,10,20018001,2017,10,17.632258064516126,43.1804,-2.2682
20,10,20055001,2017,10,20.173333333333336,43.0642,-2.4904
20,10,20069002,2017,10,20.903225806451612,43.322,-1.9607
20,10,20069005,2017,10,20.322580645161292,43.3094,-2.0109
20,10,20071001,2017,10,20.787096774193547,43.1308,-2.078
28,10,28148004,2017,10,30.903225806451612,40.55,-3.4842
1,10,1036004,2017,10,18.94333333333333,43.14407,-2.96337
1,10,1051001,2017,10,17.190322580645162,42.849,-2.3937
1,10,1059008,2017,10,21.67,42.8548,-2.6807
28,10,28045002,2017,10,21.68064516129032,40.6646,-3.7739
28,10,28049003,2017,10,28.258064516129032,40.43,-3.5583
28,10,28058004,2017,10,27.29032258064516,40.28151,-3.80095
28,10,28065014,2017,10,29.0,40.31452,-3.71687
28,10,28067001,2017,10,18.473333333333336,40.78063,-3.70215
28,10,28080003,2017,10,17.816129032258065,40.4478,-3.8672
28,10,28102001,2017,10,16.599999999999998,40.2876,-3.2211
28,10,28123002,2017,10,25.548387096774192,40.3597,-3.5429
28,10,28133002,2017,10,23.793548387096774,40.36889,-4.39694
28,10,28005002,2017,10,29.387096774193548,40.47933,-3.37795
28,10,28006004,2017,10,26.129032258064516,40.5395,-3.6465
28,10,28016001,2017,10,15.019354838709678,40.91028,-3.46667
26,10,26011001,2017,10,25.99285714285714,42.176,-1.744
26,10,26019001,2017,10,21.461290322580645,42.44,-2.239
21,10,21055007,2017,10,26.91290322580645,37.19033,-6.90453
21,10,21041008,2017,10,31.517241379310345,37.27964,-6.93807
21,10,21041016,2017,10,34.214285714285715,37.25336,-6.93514
21,10,21050003,2017,10,26.612903225806452,37.13379,-6.80745
21,10,21055004,2017,10,24.629032258064516,37.19977,-6.92027
14,10,14047001,2017,10,16.0,38.13246,-4.80173
18,10,18140001,2017,10,21.393103448275863,36.74312,-3.5173
11,10,11020003,2017,10,37.56,36.66086,-6.11449
11,10,11026001,2017,10,24.1,36.79449,-5.53162
11,10,11028001,2017,10,28.0,36.52283,-6.22517
11,10,11033004,2017,10,21.387096774193548,36.20879,-5.39138
11,10,11004007,2017,10,26.225806451612904,36.13623,-5.45343
11,10,11006001,2017,10,24.0,36.73975,-5.74372
39,10,39087004,2017,10,25.44322580645161,43.3675,-4.04278
39,10,39087005,2017,10,14.14193548387097,43.35583,-4.06361
39,10,39025001,2017,10,31.161290322580644,43.26444,-4.06278
39,10,39059001,2017,10,18.148387096774194,43.01194,-4.13556
39,10,39075005,2017,10,25.096774193548388,43.46778,-3.79028
39,10,39075006,2017,10,31.096774193548388,43.46056,-3.80861
28,10,28079047,2017,10,20.322580645161292,40.39806,-3.68667
28,10,28079050,2017,10,13.425806451612905,40.46583,-3.68833
28,10,28079057,2017,10,21.770967741935483,40.49417,-3.66028
28,10,28079060,2017,10,19.34193548387097,40.50056,-3.68972
39,10,39016003,2017,10,37.483870967741936,43.42083,-3.84111
28,10,28079018,2017,10,21.638709677419353,40.39472,-3.73194
28,10,28079024,2017,10,21.506451612903227,40.42,-3.74917
28,10,28079036,2017,10,24.35483870967742,40.40806,-3.64528
28,10,28079038,2017,10,18.5741935483871,40.44528,-3.70639
30,10,30024002,2017,10,17.56451612903226,37.68889,-1.70111
30,10,30030007,2017,10,33.25806451612903,37.99361,-1.14472
26,10,26089001,2017,10,21.806451612903224,42.464,-2.428
28,10,28079008,2017,10,16.383870967741935,40.42167,-3.68222
30,10,30005002,2017,10,24.933333333333334,37.97556,-1.23083
30,10,30016018,2017,10,26.096774193548388,37.69361,-1.06472
46,10,46250046,2017,10,13.53103448275862,39.4803,-0.3364
46,10,46250048,2017,10,23.016129032258064,39.4811,-0.4083
46,10,46256001,2017,10,26.714285714285715,39.56472,-0.62556
46,10,46250030,2017,10,18.95483870967742,39.45611,-0.37583
46,10,46095001,2017,10,11.693548387096772,39.55861,-1.28139
46,10,46102002,2017,10,13.577419354838709,39.48111,-0.44722
46,10,46184002,2017,10,17.10952380952381,38.78806,-0.69722
46,10,46010001,2017,10,24.429032258064513,39.70528,-0.33667
46,10,46028001,2017,10,11.703333333333335,39.78222,-0.35917
46,10,46077006,2017,10,22.9741935483871,39.42722,-0.78389
12,10,12005005,2017,10,28.392857142857142,40.05194,-0.18972
12,10,12009007,2017,10,13.303225806451614,39.94528,-0.05639
12,10,12028001,2017,10,6.4387096774193555,40.06222,0.07278
12,10,12032001,2017,10,7.261290322580644,39.89222,-0.065
3,10,3066003,2017,10,13.82258064516129,38.45472,-0.80333
50,10,50297037,2017,10,22.52258064516129,41.64222,-0.86194
50,10,50297026,2017,10,19.86,41.67028,-0.87111
36,10,36057019,2017,10,42.733333333333334,42.219,-8.7421
36,10,36057026,2017,10,38.03448275862069,42.2224,-8.7111
31,10,31010001,2017,10,8.832258064516129,42.8981,-2.1731
31,10,31107001,2017,10,18.441935483870967,42.3083,-1.8083
15,10,15030001,2017,10,46.96774193548387,43.3671,-8.4206
15,10,15036003,2017,10,30.225806451612904,43.4815,-8.24312
15,10,15078008,2017,10,34.83870967741935,42.8878,-8.5311
32,10,32039001,2017,10,28.53548387096774,42.0616,-7.4089
19,10,19130001,2017,10,32.03225806451613,40.62984,-3.17159
45,10,45168002,2017,10,27.814814814814813,39.86806,-4.02083
20,10,20071001,2017,9,16.856666666666666,43.1308,-2.078
31,10,31191001,2017,9,12.616666666666667,42.4896,-1.65583
2,10,2003001,2017,10,27.444444444444443,38.97928,-1.85213
48,10,48002001,2017,9,10.57,43.32052,-3.07414
50,10,50297036,2017,9,19.803333333333335,41.63528,-0.89361
49,10,49149999,2017,4,14.655172413793103,41.23889,-5.8975
27,10,27058999,2017,4,18.566666666666666,42.63472,-7.70472
21,10,21005999,2017,4,22.153846153846153,37.05194,-6.55528
25,10,25224999,2017,4,12.266666666666667,41.39389,0.73472
6,10,6016999,2017,4,20.52,38.47278,-6.92361
46,10,46263999,2017,4,12.785714285714286,39.08278,-1.10111
17,10,17032999,2017,4,16.689655172413794,42.31917,3.31583
33,10,33036999,2017,4,18.433333333333334,43.43917,-4.85
19,10,19061999,2017,4,8.833333333333334,41.27417,-3.1425
18,10,18189999,2017,4,17.586206896551722,37.23722,-3.53417
7,10,7032999,2017,4,15.24,39.87528,4.31639
15,10,15057999,2017,4,12.26086956521739,42.72056,-8.92361
21,10,21041016,2017,9,24.96551724137931,37.25336,-6.93514
33,10,33024025,2017,9,17.65,43.5299,-5.6735
7,10,7042001,2017,9,11.644444444444444,39.83962,3.02705
7,10,7046001,2017,9,12.063333333333334,38.99323,1.30894
45,10,45153999,2017,4,14.333333333333334,39.54694,-4.35056
50,10,50297039,2017,9,5.513333333333334,41.65917,-0.9068
48,10,48015002,2017,9,22.448275862068964,43.2411,-2.8837
28,10,28016001,2017,9,14.233333333333333,40.91028,-3.46667
28,10,28079024,2017,9,16.956666666666667,40.42,-3.74917
32,10,32039001,2017,9,8.396666666666667,42.0616,-7.4089
12,10,12040008,2017,9,8.37,40.01278,-0.05722
1,10,1036004,2017,9,13.972413793103447,43.14407,-2.96337
46,10,46062001,2017,9,25.331999999999997,38.93472,-0.44139
12,10,12140002,2017,9,10.646666666666667,39.93056,-0.60333
48,10,48020003,2017,9,16.62,43.2549,-2.9023
12,10,12028001,2017,9,5.86,40.06222,0.07278
33,10,33004052,2017,9,20.23076923076923,43.5705,-5.9583
50,10,50297037,2017,9,18.566666666666666,41.64222,-0.86194
7,10,7040006,2017,9,21.166666666666668,39.5459,2.6997
7,10,7044001,2017,9,11.515999999999998,39.74731,3.01488
1,10,1059009,2017,9,17.582758620689653,42.85607,-2.66779
26,10,26089001,2017,9,17.857142857142858,42.464,-2.428
11,10,11033004,2017,9,23.133333333333333,36.20879,-5.39138
3,10,3066003,2017,9,12.236666666666668,38.45472,-0.80333
26,10,26019001,2017,9,14.29,42.44,-2.239
38,10,38004001,2017,9,32.458333333333336,28.33722,-16.39972
28,10,28079018,2017,9,16.433333333333334,40.39472,-3.73194
39,10,39059001,2017,9,11.51,43.01194,-4.13556
39,10,39087005,2017,9,7.933333333333334,43.35583,-4.06361
28,10,28079008,2017,9,14.774074074074074,40.42167,-3.68222
39,10,39025001,2017,9,18.43,43.26444,-4.06278
33,10,33024031,2017,9,19.266666666666666,43.5166,-5.6707
26,10,26117001,2017,9,12.896666666666668,42.34,-2.059
11,10,11004007,2017,9,27.91304347826087,36.13623,-5.45343
44,10,44013007,2017,6,28.724137931034484,41.05417,-0.13889
42,10,42124001,2017,9,16.41176470588235,41.72361,-2.85694
42,10,42173001,2017,9,13.457692307692307,41.76667,-2.46667
49,10,49275002,2017,9,18.266666666666666,41.50972,-5.74639
35,10,35006001,2017,9,20.43,28.11127,-15.52092
34,10,34120008,2017,9,36.0,42.01944,-4.53833
37,10,37274010,2017,9,17.616666666666667,40.97917,-5.66528
37,10,37274011,2017,9,22.403333333333332,40.96083,-5.63972
40,10,40194002,2017,8,12.793548387096775,40.95556,-4.11056
40,10,40194002,2017,9,8.979999999999999,40.95556,-4.11056
24,10,24089006,2017,9,18.976666666666667,42.60389,-5.58722
24,10,24089010,2017,9,9.293333333333333,42.57528,-5.56639
24,10,24115015,2017,9,17.366666666666667,42.54278,-6.58472
24,10,24134006,2017,9,17.259999999999998,42.80278,-5.62361
34,10,34080004,2017,9,17.84333333333333,42.79528,-4.84083
9,10,9059006,2017,9,12.036666666666667,42.33611,-3.63611
9,10,9219001,2017,9,19.833333333333332,42.68444,-2.9175
28,10,28079057,2017,9,17.226666666666667,40.49417,-3.66028
28,10,28133002,2017,9,18.946666666666665,40.36889,-4.39694
48,10,48904002,2017,9,17.77,43.29846,-2.93038
5,10,5019002,2017,9,12.46,40.66472,-4.70083
9,10,9018002,2017,9,20.59333333333333,41.66556,-3.68889
9,10,9059003,2017,9,13.6,42.35083,-3.67556
7,10,7054001,2017,8,21.526666666666664,38.93492,1.43181
30,10,30016001,2017,9,22.333333333333332,37.60333,-0.91333
20,10,20016001,2017,9,11.403333333333334,43.25056,-2.155
33,10,33031032,2017,9,20.433333333333334,43.2941,-5.6796
15,10,15030001,2017,9,38.266666666666666,43.3671,-8.4206
28,10,28171001,2017,9,20.553333333333335,40.2479,-4.2752
20,10,20069005,2017,9,14.913793103448276,43.3094,-2.0109
28,10,28079047,2017,9,16.39,40.39806,-3.68667
28,10,28074007,2017,9,23.683333333333334,40.33972,-3.73583
38,10,38038024,2017,9,24.256666666666668,28.45538,-16.27675
28,10,28013002,2017,9,25.433333333333334,40.0333,-3.5916
45,10,45165003,2017,9,39.233333333333334,39.95856,-4.8457
28,10,28014002,2017,9,23.673333333333336,40.30083,-3.5889
38,10,38048001,2017,9,21.951851851851853,27.83177,-17.92167
15,10,15030027,2017,9,38.7,43.3828,-8.4092
36,10,36038010,2017,9,14.496666666666666,42.42593,-8.644
13,10,13071015,2017,9,34.62068965517241,38.68198,-4.08858
38,10,38038010,2017,9,28.87826086956522,28.46217,-16.2619
38,10,38038023,2017,9,29.548000000000002,28.45795,-16.26333
38,10,38038027,2017,9,43.4,28.45931,-16.27021
38,10,38009001,2017,9,25.318181818181817,28.6454,-17.77155
38,10,38031001,2017,9,26.84705882352941,28.3831,-16.57067
38,10,38033001,2017,9,26.336666666666666,28.8051,-17.78255
38,10,38036001,2017,9,27.70689655172414,28.09905,-17.12051
35,10,35017003,2017,9,32.958333333333336,28.49838,-13.86083
35,10,35017004,2017,9,32.035714285714285,28.52722,-14.00444
35,10,35026003,2017,9,23.136666666666667,28.00365,-15.41185
35,10,35004002,2017,9,28.15,28.96787,-13.55586
35,10,35016012,2017,9,33.93103448275862,28.13373,-15.43282
7,10,7040006,2017,8,35.0,39.5459,2.6997
28,10,28058004,2017,9,21.330000000000002,40.28151,-3.80095
12,10,12141002,2017,9,12.156666666666668,40.735,-0.16944
7,10,7040003,2017,9,10.703333333333331,39.56332,2.62055
7,10,7032001,2017,9,12.795833333333334,39.8749,4.2586
7,10,7032002,2017,9,15.785714285714286,39.8909,4.253
7,10,7040002,2017,9,14.843333333333334,39.57008,2.65583
7,10,7003001,2017,9,15.293333333333333,39.78995,3.07413
7,10,7003004,2017,9,19.416666666666668,39.8348,3.1455
7,10,7015001,2017,9,14.75,40.00944,3.85648
33,10,33031029,2017,9,21.8,43.3069,-5.7057
33,10,33060003,2017,9,12.590000000000002,43.2757,-5.596
22,10,22125001,2017,7,15.838709677419354,42.13611,-0.40389
22,10,22158002,2017,7,10.0,41.91614,0.1911
22,10,22213001,2017,7,30.6,41.79778,-0.15611
44,10,44013007,2017,7,25.75862068965517,41.05417,-0.13889
44,10,44051005,2017,7,13.166666666666666,40.94667,-0.29083
44,10,44216001,2017,7,16.833333333333332,40.33639,-1.10667
50,10,50008001,2017,7,21.1,41.76278,-1.14333
33,10,33044029,2017,9,23.5,43.3583,-5.8664
46,10,46131002,2017,7,19.115384615384617,38.96667,-0.19
3,10,3014006,2017,7,22.166666666666668,38.35944,-0.47194
12,10,12040015,2017,7,19.05,39.98889,-0.02611
12,10,12046001,2017,7,20.65,40.05417,-0.46833
3,10,3065006,2017,7,21.130434782608695,38.24222,-0.68278
3,10,3065007,2017,7,22.3125,38.25917,-0.7175
12,10,12099001,2017,7,18.5,40.55472,0.37278
12,10,12084003,2017,7,23.066666666666666,39.96278,-0.23333
46,10,46250043,2017,7,26.806451612903224,39.47806,-0.36833
3,10,3105001,2017,7,19.76,38.45167,-1.06472
46,10,46242001,2017,7,23.5,40.09944,-1.25389
12,10,12124001,2017,7,22.0,40.175,-0.03444
46,10,46017002,2017,7,19.066666666666666,39.15,-0.45778
3,10,3009006,2017,7,19.846153846153847,38.70639,-0.46694
46,10,46078004,2017,7,23.307692307692307,39.50944,-0.41778
12,10,12080007,2017,7,13.555555555555555,40.63722,-0.09111
12,10,12032005,2017,7,23.94736842105263,39.895,-0.08778
46,10,46220009,2017,7,23.033333333333335,39.68472,-0.27889
12,10,12005004,2017,7,23.5,40.06861,-0.20639
46,10,46250050,2017,7,34.75,39.45028,-0.39639
12,10,12135004,2017,7,27.466666666666665,39.94167,-0.10583
35,10,35026003,2017,8,24.896774193548385,28.00365,-15.41185
1,10,1051001,2017,9,14.917857142857143,42.849,-2.3937
46,10,46190005,2017,7,23.25,39.55139,-0.46083
3,10,3002002,2017,7,20.0,38.43639,-0.63806
48,10,48027001,2017,9,15.6,43.16832,-2.63794
48,10,48068001,2017,9,10.506896551724138,43.40592,-2.70318
48,10,48096001,2017,9,15.389999999999999,43.21291,-3.1344
48,10,48902006,2017,9,18.81851851851852,43.30268,-2.97724
20,10,20019001,2017,9,17.21923076923077,43.04811,-2.19138
20,10,20040001,2017,9,14.862068965517242,43.2675,-1.9777
20,10,20055001,2017,9,16.443333333333335,43.0642,-2.4904
20,10,20069002,2017,9,16.933333333333334,43.322,-1.9607
20,10,20069004,2017,9,12.203333333333335,43.30278,-1.98444
48,10,48013006,2017,9,17.000000000000004,43.2984,-2.9871
1,10,1022001,2017,9,11.125,42.51833,-2.61944
1,10,1055001,2017,9,9.2,42.8752,-3.2317
1,10,1059008,2017,9,16.44137931034483,42.8548,-2.6807
20,10,20018001,2017,9,14.176666666666666,43.1804,-2.2682
28,10,28065014,2017,9,21.453333333333333,40.31452,-3.71687
28,10,28067001,2017,9,19.47142857142857,40.78063,-3.70215
28,10,28080003,2017,9,13.796666666666665,40.4478,-3.8672
28,10,28092005,2017,9,24.253333333333334,40.3242,-3.8768
28,10,28102001,2017,9,17.766666666666666,40.2876,-3.2211
28,10,28123002,2017,9,22.376666666666665,40.3597,-3.5429
28,10,28148004,2017,9,27.18,40.55,-3.4842
28,10,28005002,2017,9,25.866666666666667,40.47933,-3.37795
28,10,28006004,2017,9,18.723333333333336,40.5395,-3.6465
28,10,28045002,2017,9,16.313333333333336,40.6646,-3.7739
28,10,28049003,2017,9,24.130000000000003,40.43,-3.5583
26,10,26066001,2017,9,14.146428571428572,42.341,-2.232
33,10,33044030,2017,9,15.49,43.3665,-5.833
33,10,33044032,2017,9,18.933333333333334,43.3727,-5.8728
33,10,33044033,2017,9,14.856666666666666,43.3457,-5.9697
33,10,33066004,2017,9,22.9,43.4015,-5.8028
26,10,26011001,2017,9,12.296428571428573,42.176,-1.744
33,10,33024032,2017,9,22.8,43.5229,-5.6895
33,10,33037012,2017,9,16.233333333333334,43.2561,-5.7759
33,10,33004048,2017,9,33.266666666666666,,
33,10,33004049,2017,9,22.033333333333335,43.5589,-5.9275
33,10,33011001,2017,9,9.23,43.1788,-6.5527
33,10,33024023,2017,9,19.34333333333333,43.5352,-5.6583
33,10,33024024,2017,9,26.766666666666666,43.5388,-5.6989
33,10,33004020,2017,9,16.3,43.5503,-5.8989
21,10,21064002,2017,9,20.80526315789474,37.3154,-6.84463
21,10,21050003,2017,9,21.142857142857142,37.13379,-6.80745
21,10,21055004,2017,9,21.607142857142858,37.19977,-6.92027
21,10,21055007,2017,9,24.866666666666667,37.19033,-6.90453
14,10,14047001,2017,9,15.2,38.13246,-4.80173
18,10,18021001,2017,9,38.3448275862069,37.13556,-3.61925
18,10,18140001,2017,9,27.066666666666666,36.74312,-3.5173
21,10,21041008,2017,9,25.62962962962963,37.27964,-6.93807
11,10,11026001,2017,9,31.466666666666665,36.79449,-5.53162
11,10,11006001,2017,9,33.592592592592595,36.73975,-5.74372
11,10,11020003,2017,9,31.615384615384617,36.66086,-6.11449
4,10,4902001,2017,9,27.366666666666667,36.76972,-2.81097
39,10,39075005,2017,9,18.82758620689655,43.46778,-3.79028
39,10,39075006,2017,9,17.283333333333335,43.46056,-3.80861
39,10,39086001,2017,9,7.823333333333334,43.15333,-4.25306
39,10,39087003,2017,9,16.68,43.34639,-4.06417
39,10,39087004,2017,9,16.494000000000003,43.3675,-4.04278
39,10,39008001,2017,9,22.466666666666665,43.40444,-3.84194
39,10,39016003,2017,9,26.88888888888889,43.42083,-3.84111
39,10,39020001,2017,9,12.713333333333333,43.3825,-3.22056
28,10,28079040,2017,9,23.376666666666665,40.38806,-3.65139
28,10,28079048,2017,9,12.81,40.43972,-3.69028
28,10,28079050,2017,9,11.453333333333335,40.46583,-3.68833
28,10,28079055,2017,9,20.513333333333332,40.4625,-3.58056
28,10,28079060,2017,9,15.48,40.50056,-3.68972
28,10,28079036,2017,9,21.02,40.40806,-3.64528
28,10,28079038,2017,9,16.183333333333334,40.44528,-3.70639
30,10,30016020,2017,9,23.75,37.60306,-0.97528
30,10,30016021,2017,9,20.2,37.57444,-0.92667
30,10,30024002,2017,9,22.7,37.68889,-1.70111
30,10,30030007,2017,9,31.0,37.99361,-1.14472
33,10,33024027,2017,9,19.906896551724138,43.5378,-5.6461
