MES,MAGNITUD,ANNO,PROVINCIA,MEDIA_VAL
3,9,2017,13,11.564516129032258
4,9,2017,13,10.58148148148148
5,9,2017,13,9.312903225806451
6,9,2017,13,11.22962962962963
7,9,2017,13,8.941935483870967
8,9,2017,13,13.655555555555555
9,9,2017,13,13.129999999999999
10,9,2017,13,15.67741935483871
11,9,2017,13,16.156666666666666
12,9,2017,13,19.03103448275862
1,10,2017,13,21.19016328156113
2,10,2017,13,30.159523809523808
3,10,2017,13,18.975125448028674
4,10,2017,13,25.394980842911878
5,10,2017,13,20.67007786429366
6,10,2017,13,26.997777777777774
7,10,2017,13,26.147423062662217
8,10,2017,13,30.16129032258064
9,10,2017,13,27.04911877394636
10,10,2017,13,27.960215053763438
11,10,2017,13,27.287024087024083
12,10,2017,13,19.52415514592934
1,17,2017,13,0.5386666666666667
2,17,2017,13,0.347
3,17,2017,13,1.5283333333333333
4,17,2017,13,1.199
5,17,2017,13,0.8385
6,17,2017,13,1.3264999999999998
7,17,2017,13,1.6243333333333334
8,17,2017,13,1.2355
9,17,2017,13,1.7617500000000001
10,17,2017,13,1.7392500000000002
11,17,2017,13,1.7448000000000001
12,17,2017,13,0.362
1,19,2017,13,0.004366666666666667
2,19,2017,13,0.001975
3,19,2017,13,0.0019
4,19,2017,13,0.0014
5,19,2017,13,0.0012000000000000001
6,19,2017,13,0.0017499999999999998
7,19,2017,13,0.0014
8,19,2017,13,0.0036
9,19,2017,13,0.003025
10,19,2017,13,0.0032250000000000004
11,19,2017,13,0.003940000000000001
12,19,2017,13,0.0005
1,27,2017,13,1.5553333333333335
2,27,2017,13,0.13774999999999998
3,27,2017,13,0.31125
4,27,2017,13,0.013
5,27,2017,13,0.0115
6,27,2017,13,0.005
7,27,2017,13,0.015666666666666666
8,27,2017,13,0.0265
9,27,2017,13,0.17825
10,27,2017,13,0.06575
11,27,2017,13,0.6799999999999999
12,27,2017,13,0.353
1,28,2017,13,0.347
2,28,2017,13,0.347
3,28,2017,13,0.347
4,28,2017,13,0.347
5,28,2017,13,0.347
6,28,2017,13,0.368
7,28,2017,13,0.367
8,28,2017,13,0.347
9,28,2017,13,0.3655
10,28,2017,13,0.34724999999999995
11,28,2017,13,0.34719999999999995
12,28,2017,13,0.347
1,62,2017,13,0.9676666666666667
2,62,2017,13,0.6355
3,62,2017,13,1.105
4,62,2017,13,0.765
5,62,2017,13,1.166
6,62,2017,13,1.6310000000000002
7,62,2017,13,1.476
8,62,2017,13,2.448
9,62,2017,13,2.482
10,62,2017,13,2.50975
11,62,2017,13,1.8052
12,62,2017,13,0.514
1,9,2018,13,14.464
2,9,2018,13,9.742307692307692
3,9,2018,13,10.640000000000002
4,9,2018,13,13.71923076923077
5,9,2018,13,11.796774193548387
6,9,2018,13,12.556666666666667
7,9,2018,13,11.25483870967742
8,9,2018,13,21.903448275862072
9,9,2018,13,18.178571428571427
10,9,2018,13,14.179310344827586
11,9,2018,13,16.310714285714287
12,9,2018,13,29.36
1,10,2018,13,17.388616981831664
2,10,2018,13,15.466236331569666
3,10,2018,13,11.987598566308245
4,10,2018,13,26.84642857142857
5,10,2018,13,19.56057347670251
6,10,2018,13,24.358812260536396
7,10,2018,13,25.741935483870964
8,10,2018,13,44.51612903225807
9,10,2018,13,42.619540229885054
10,10,2018,13,27.986738351254477
11,10,2018,13,22.715478927203065
12,10,2018,13,39.49731182795699
1,17,2018,13,0.3474
2,17,2018,13,0.3474333333333333
3,17,2018,13,0.3474
4,17,2018,13,0.34735
5,17,2018,13,
6,17,2018,13,
7,17,2018,13,0.3475
8,17,2018,13,0.3475333333333333
9,17,2018,13,0.35575
10,17,2018,13,0.3474333333333333
11,17,2018,13,
12,17,2018,13,0.3475
1,19,2018,13,0.0013
2,19,2018,13,0.0003
3,19,2018,13,0.0003
4,19,2018,13,0.0003
5,19,2018,13,
6,19,2018,13,
7,19,2018,13,0.00115
8,19,2018,13,0.0018333333333333333
9,19,2018,13,0.0037
10,19,2018,13,0.0003
11,19,2018,13,
12,19,2018,13,0.0069
1,27,2018,13,3.0816500000000002
2,27,2018,13,0.06753333333333333
3,27,2018,13,0.00905
4,27,2018,13,0.0169
5,27,2018,13,
6,27,2018,13,
7,27,2018,13,0.00215
8,27,2018,13,0.005566666666666667
9,27,2018,13,0.006233333333333333
10,27,2018,13,0.007700000000000001
11,27,2018,13,
12,27,2018,13,0.3939
1,28,2018,13,0.3474
2,28,2018,13,0.3474333333333333
3,28,2018,13,0.3474
4,28,2018,13,0.34735
5,28,2018,13,
6,28,2018,13,
7,28,2018,13,0.3475
8,28,2018,13,0.3475333333333333
9,28,2018,13,0.35575
10,28,2018,13,0.3474333333333333
11,28,2018,13,
12,28,2018,13,0.3475
1,62,2018,13,0.3474
2,62,2018,13,0.3474333333333333
3,62,2018,13,0.3474
4,62,2018,13,0.34735
5,62,2018,13,
6,62,2018,13,
7,62,2018,13,0.3475
8,62,2018,13,0.3475333333333333
9,62,2018,13,0.35575
10,62,2018,13,0.3474333333333333
11,62,2018,13,
12,62,2018,13,0.3475
1,17,2019,13,0.4168
2,17,2019,13,0.41685
3,17,2019,13,0.417
4,17,2019,13,0.41685
5,17,2019,13,0.4614
6,17,2019,13,0.416975
7,17,2019,13,0.5915999999999999
8,17,2019,13,0.4171
9,17,2019,13,
10,17,2019,13,
11,17,2019,13,0.4168
12,17,2019,13,0.41685
1,19,2019,13,0.0156
2,19,2019,13,0.0022124999999999996
3,19,2019,13,0.00145
4,19,2019,13,0.00054
5,19,2019,13,0.0017866666666666667
6,19,2019,13,0.0029625
7,19,2019,13,0.00392
8,19,2019,13,0.0021
9,19,2019,13,
10,19,2019,13,
11,19,2019,13,0.000375
12,19,2019,13,0.00071
1,27,2019,13,
2,27,2019,13,0.1418
3,27,2019,13,0.0181
4,27,2019,13,0.0382
5,27,2019,13,0.013433333333333332
6,27,2019,13,0.02085
7,27,2019,13,0.011175000000000001
8,27,2019,13,0.0181
9,27,2019,13,
10,27,2019,13,
11,27,2019,13,0.0521
12,27,2019,13,0.1379
1,28,2019,13,0.1417
2,28,2019,13,0.054525000000000004
3,28,2019,13,0.0222
4,28,2019,13,0.0208
5,28,2019,13,0.0208
6,28,2019,13,0.032299999999999995
7,28,2019,13,0.03615
8,28,2019,13,0.025
9,28,2019,13,
10,28,2019,13,
11,28,2019,13,0.0208
12,28,2019,13,0.053825
1,62,2019,13,2.002
2,62,2019,13,2.0059750000000003
3,62,2019,13,1.98
4,62,2019,13,0.7901
5,62,2019,13,1.3939666666666666
6,62,2019,13,1.6060750000000001
7,62,2019,13,2.60975
8,62,2019,13,2.197
9,62,2019,13,
10,62,2019,13,
11,62,2019,13,0.3474
12,62,2019,13,0.965125
1,9,2017,14,14.93133971291866
2,9,2017,14,17.235555555555557
3,9,2017,14,12.028571428571428
4,9,2017,14,21.92857142857143
5,9,2017,14,11.598701298701299
6,9,2017,14,17.704761904761906
7,9,2017,14,20.75294117647059
8,9,2017,14,15.178571428571429
9,9,2017,14,14.726666666666667
10,9,2017,14,15.186363636363637
11,9,2017,14,10.720940170940171
12,9,2017,14,9.027272727272727
1,10,2017,14,24.54550264550264
2,10,2017,14,34.94565672422815
3,10,2017,14,21.606056616194866
4,10,2017,14,27.359183673469392
5,10,2017,14,17.2603081232493
6,10,2017,14,25.817246376811593
7,10,2017,14,27.01560846560847
8,10,2017,14,33.47857142857143
9,10,2017,14,25.183673469387752
10,10,2017,14,28.73398268398268
11,10,2017,14,24.13856209150327
12,10,2017,14,19.90712669683258
1,17,2017,14,0.5655555555555556
2,17,2017,14,1.1921282051282052
3,17,2017,14,0.5495238095238095
4,17,2017,14,0.7791904761904762
5,17,2017,14,0.497843137254902
6,17,2017,14,0.7225434782608695
7,17,2017,14,0.6911666666666667
8,17,2017,14,0.6624761904761906
9,17,2017,14,0.8567142857142858
10,17,2017,14,0.7938484848484849
11,17,2017,14,0.6656078431372549
12,17,2017,14,0.6056666666666667
1,19,2017,14,0.03517777777777777
2,19,2017,14,0.023875128205128205
3,19,2017,14,0.1359438095238095
4,19,2017,14,0.014271904761904762
5,19,2017,14,0.02028329411764706
6,19,2017,14,0.027130492753623184
7,19,2017,14,0.01695916666666667
8,19,2017,14,0.00572047619047619
9,19,2017,14,0.019200952380952385
10,19,2017,14,0.028655151515151512
11,19,2017,14,0.12089725490196078
12,19,2017,14,0.028270000000000003
1,27,2017,14,0.19499999999999998
2,27,2017,14,0.07850000000000001
3,27,2017,14,0.0305
4,27,2017,14,0.026000000000000002
5,27,2017,14,0.017
6,27,2017,14,0.017
7,27,2017,14,0.017
8,27,2017,14,0.017
9,27,2017,14,0.017
10,27,2017,14,0.044
11,27,2017,14,0.11850000000000002
12,27,2017,14,0.24349999999999997
1,28,2017,14,1.4224222222222223
2,28,2017,14,1.1875064102564103
3,28,2017,14,4.419907692307691
4,28,2017,14,0.556847619047619
5,28,2017,14,1.1031764705882352
6,28,2017,14,1.3106144927536232
7,28,2017,14,0.8587750000000001
8,28,2017,14,0.12914285714285714
9,28,2017,14,0.7378523809523809
10,28,2017,14,1.541345454545455
11,28,2017,14,1.8711607843137257
12,28,2017,14,2.407611111111111
1,62,2017,14,1.2633333333333334
2,62,2017,14,1.7822692307692307
3,62,2017,14,1.0239047619047619
4,62,2017,14,1.994761904761905
5,62,2017,14,1.3210588235294118
6,62,2017,14,1.9376086956521739
7,62,2017,14,2.2100416666666667
8,62,2017,14,2.3466666666666662
9,62,2017,14,1.8209523809523809
10,62,2017,14,2.2134545454545456
11,62,2017,14,2.017803921568628
12,62,2017,14,1.5526666666666669
1,9,2018,14,9.456837606837608
2,9,2018,14,9.116666666666667
3,9,2018,14,7.15
4,9,2018,14,11.508333333333333
5,9,2018,14,7.598717948717949
6,9,2018,14,9.315833333333334
7,9,2018,14,10.8625
8,9,2018,14,13.325
9,9,2018,14,13.868181818181817
10,9,2018,14,10.35
11,9,2018,14,12.42
12,9,2018,14,13.659090909090908
1,10,2018,14,24.193276014109347
2,10,2018,14,18.95839874411303
3,10,2018,14,11.00700680272109
4,10,2018,14,19.2344099378882
5,10,2018,14,18.454811602060182
6,10,2018,14,18.67422619047619
7,10,2018,14,22.62177822177822
8,10,2018,14,32.067241379310346
9,10,2018,14,36.869565217391305
10,10,2018,14,18.95515306122449
11,10,2018,14,15.832243107769424
12,10,2018,14,17.165733133433285
1,17,2018,14,0.6568095238095237
2,17,2018,14,0.6507142857142857
3,17,2018,14,0.2718571428571428
4,17,2018,14,0.28355555555555556
5,17,2018,14,0.3918333333333333
6,17,2018,14,0.43312500000000004
7,17,2018,14,0.23803030303030304
8,17,2018,14,0.40361111111111114
9,17,2018,14,0.349375
10,17,2018,14,0.6920000000000001
11,17,2018,14,0.7716842105263155
12,17,2018,14,0.29695652173913045
1,19,2018,14,0.05507595238095237
2,19,2018,14,0.04626571428571428
3,19,2018,14,0.006086309523809524
4,19,2018,14,0.009592444444444443
5,19,2018,14,0.01843911764705882
6,19,2018,14,0.007774999999999998
7,19,2018,14,0.003747454545454545
8,19,2018,14,0.00862611111111111
9,19,2018,14,0.017219722222222223
10,19,2018,14,0.022239904761904766
11,19,2018,14,0.020210456140350875
12,19,2018,14,0.017277391304347828
1,27,2018,14,0.05500000000000001
2,27,2018,14,0.20900000000000002
3,27,2018,14,0.05600000000000001
4,27,2018,14,0.054000000000000006
5,27,2018,14,0.054000000000000006
6,27,2018,14,0.054000000000000006
7,27,2018,14,0.054000000000000006
8,27,2018,14,0.054
9,27,2018,14,0.054000000000000006
10,27,2018,14,0.1525
11,27,2018,14,0.1275
12,27,2018,14,0.056
1,28,2018,14,3.049388095238095
2,28,2018,14,2.0784095238095235
3,28,2018,14,0.4886309523809524
4,28,2018,14,0.4409333333333332
5,28,2018,14,0.6194803921568627
6,28,2018,14,0.5216291666666667
7,28,2018,14,0.19484848484848483
8,28,2018,14,0.22666666666666666
9,28,2018,14,0.7455666666666665
10,28,2018,14,1.3088333333333335
11,28,2018,14,1.1211263157894737
12,28,2018,14,0.5106304347826087
1,62,2018,14,1.7077380952380954
2,62,2018,14,1.2715714285714286
3,62,2018,14,0.7549047619047619
4,62,2018,14,0.9171111111111111
5,62,2018,14,1.2591666666666668
6,62,2018,14,0.6514583333333333
7,62,2018,14,0.6737878787878788
8,62,2018,14,1.003611111111111
9,62,2018,14,0.646
10,62,2018,14,2.0811904761904767
11,62,2018,14,0.436
12,62,2018,14,0.43999999999999995
1,9,2019,14,16.65
2,9,2019,14,17.314705882352943
3,9,2019,14,9.323232323232324
4,9,2019,14,6.494318181818182
5,9,2019,14,6.633333333333333
6,9,2019,14,7.104166666666666
7,9,2019,14,8.21590909090909
8,9,2019,14,9.512254901960784
9,9,2019,14,9.277777777777779
10,9,2019,14,8.504545454545454
11,9,2019,14,7.45
12,9,2019,14,7.5590909090909095
1,10,2019,14,23.785714285714285
2,10,2019,14,32.20676691729323
3,10,2019,14,21.99860576219272
4,10,2019,14,11.614583333333334
5,10,2019,14,18.560526315789474
6,10,2019,14,18.3475
7,10,2019,14,28.200793650793646
8,10,2019,14,23.05411255411255
9,10,2019,14,26.135714285714283
10,10,2019,14,23.385185185185183
11,10,2019,14,14.176388888888887
12,10,2019,14,18.50324074074074
1,17,2019,14,1.0817857142857144
2,17,2019,14,0.5499999999999999
3,17,2019,14,0.42846581196581196
4,17,2019,14,0.7527721861471862
5,17,2019,14,0.5342280701754385
6,17,2019,14,0.420025
7,17,2019,14,0.6725396825396825
8,17,2019,14,0.8264682539682539
9,17,2019,14,0.7714285714285715
10,17,2019,14,0.5448148148148148
11,17,2019,14,0.3197611111111111
12,17,2019,14,0.6911904761904762
1,19,2019,14,0.055657142857142856
2,19,2019,14,0.054028571428571426
3,19,2019,14,0.03914882478632479
4,19,2019,14,0.0379819264069264
5,19,2019,14,0.036214736842105265
6,19,2019,14,0.01507725
7,19,2019,14,0.010975396825396826
8,19,2019,14,0.006525555555555555
9,19,2019,14,0.04248523809523808
10,19,2019,14,0.018668962962962964
11,19,2019,14,0.012174194444444446
12,19,2019,14,0.08171742857142857
1,27,2019,14,
2,27,2019,14,0.091
3,27,2019,14,0.091
4,27,2019,14,0.090875
5,27,2019,14,0.0909
6,27,2019,14,0.091
7,27,2019,14,0.091
8,27,2019,14,0.091
9,27,2019,14,0.0909
10,27,2019,14,0.091
11,27,2019,14,0.10889999999999998
12,27,2019,14,0.1268
1,28,2019,14,3.9792857142857145
2,28,2019,14,2.9545238095238098
3,28,2019,14,2.266264957264957
4,28,2019,14,1.3379366883116885
5,28,2019,14,1.2044035087719298
6,28,2019,14,1.07546875
7,28,2019,14,0.6667873015873016
8,28,2019,14,0.08990476190476189
9,28,2019,14,1.5013333333333334
10,28,2019,14,0.6136296296296296
11,28,2019,14,0.5076388888888889
12,28,2019,14,1.5274761904761904
1,62,2019,14,2.4514285714285715
2,62,2019,14,2.0695238095238095
3,62,2019,14,0.8256410256410258
4,62,2019,14,1.3457034632034632
5,62,2019,14,1.126140350877193
6,62,2019,14,1.7875625000000002
7,62,2019,14,2.28047619047619
8,62,2019,14,2.9754761904761904
9,62,2019,14,1.8077142857142856
10,62,2019,14,1.1364074074074075
11,62,2019,14,1.5255833333333335
12,62,2019,14,2.5166190476190473
1,9,2017,15,14.59315350428352
2,9,2017,15,14.72968451918452
3,9,2017,15,12.418851241351241
4,9,2017,15,14.486919191919192
5,9,2017,15,10.75612296491051
6,9,2017,15,12.756347962382447
7,9,2017,15,9.375728250244379
8,9,2017,15,9.785174182139698
9,9,2017,15,10.003203654582965
10,9,2017,15,15.186762416794673
11,9,2017,15,13.210911877394636
12,9,2017,15,15.737793359464659
1,10,2017,15,17.864608383517016
2,10,2017,15,17.02865106447437
3,10,2017,15,17.68259421717405
4,10,2017,15,24.549265651057254
5,10,2017,15,17.01189887956822
6,10,2017,15,21.420248049706178
7,10,2017,15,15.321522137758697
8,10,2017,15,16.136306800516792
9,10,2017,15,16.09068965517241
10,10,2017,15,24.732368460930825
11,10,2017,15,18.08029956175758
12,10,2017,15,19.765959448894144
1,17,2017,15,1.122499980032442
2,17,2017,15,1.0409090667963008
3,17,2017,15,1.0474999770522098
4,17,2017,15,1.0639999777078608
5,17,2017,15,0.28199999928474445
6,17,2017,15,
7,17,2017,15,1.0399999767541865
8,17,2017,15,1.1399999782443024
9,17,2017,15,
10,17,2017,15,1.7999999523162804
11,17,2017,15,0.9459999762475471
12,17,2017,15,1.79999995231628
1,19,2017,15,0.03065499932944775
2,19,2017,15,0.030713635693084114
3,19,2017,15,0.03029749932944775
4,19,2017,15,0.03114499932944775
5,19,2017,15,0.001406
6,19,2017,15,
7,19,2017,15,0.030355768560216986
8,19,2017,15,0.030279999329447752
9,19,2017,15,
10,19,2017,15,0.0599999986588955
11,19,2017,15,0.03063349932944775
12,19,2017,15,0.0599999986588955
1,27,2017,15,0.6251019495374138
2,27,2017,15,0.5927499992743369
3,27,2017,15,0.605584946608031
4,27,2017,15,0.2066923081785695
5,27,2017,15,0.4939417987498183
6,27,2017,15,
7,27,2017,15,0.3499629662434258
8,27,2017,15,0.28567303803534627
9,27,2017,15,0.3906666620324054
10,27,2017,15,0.7348333380185066
11,27,2017,15,0.5215112788165793
12,27,2017,15,0.805277771109508
1,28,2017,15,0.7599999895319332
2,28,2017,15,0.7454545330256213
3,28,2017,15,0.7299999874085178
4,28,2017,15,0.7559999879449596
5,28,2017,15,0.08400000035762781
6,28,2017,15,
7,28,2017,15,0.7384615261107673
8,28,2017,15,0.7299999874085175
9,28,2017,15,
10,28,2017,15,1.3999999761581399
11,28,2017,15,0.7139999885112037
12,28,2017,15,1.39999997615814
1,62,2017,15,7.77500009536743
2,62,2017,15,6.495454631068489
3,62,2017,15,6.925000071525572
4,62,2017,15,4.705000108480453
5,62,2017,15,2.6999999761581437
6,62,2017,15,
7,62,2017,15,5.576923182377448
8,62,2017,15,5.025000125169752
9,62,2017,15,
10,62,2017,15,8.300000190734862
11,62,2017,15,4.80000007152557
12,62,2017,15,8.30000019073486
1,9,2018,15,12.910844575644354
2,9,2018,15,13.316309523809524
3,9,2018,15,10.644660562490559
4,9,2018,15,11.862241379310342
5,9,2018,15,13.031048850574713
6,9,2018,15,10.65097004528039
7,9,2018,15,10.305384433882764
8,9,2018,15,10.545470612689746
9,9,2018,15,12.446089252382356
10,9,2018,15,11.302016555726233
11,9,2018,15,11.610079365079365
12,9,2018,15,11.63458525345622
1,10,2018,15,17.174790878754173
2,10,2018,15,16.64714345437171
3,10,2018,15,14.625981681586243
4,10,2018,15,17.693335460516494
5,10,2018,15,19.80041666666667
6,10,2018,15,14.746195721583655
7,10,2018,15,15.260315231209281
8,10,2018,15,16.94754008625783
9,10,2018,15,18.147310162379124
10,10,2018,15,18.160333868907838
11,10,2018,15,16.04543781955176
12,10,2018,15,15.059732356204131
1,17,2018,15,1.9777777327431536
2,17,2018,15,1.79999995231628
3,17,2018,15,1.8714285237448514
4,17,2018,15,1.7999999523162802
5,17,2018,15,1.7999999523162802
6,17,2018,15,1.7999999523162802
7,17,2018,15,
8,17,2018,15,1.7999999523162802
9,17,2018,15,1.7999999523162804
10,17,2018,15,1.7999999523162797
11,17,2018,15,1.79999995231628
12,17,2018,15,
1,19,2018,15,0.059999998658895506
2,19,2018,15,0.0599999986588955
3,19,2018,15,0.0599999986588955
4,19,2018,15,0.0599999986588955
5,19,2018,15,0.0599999986588955
6,19,2018,15,0.0599999986588955
7,19,2018,15,
8,19,2018,15,0.0599999986588955
9,19,2018,15,0.0599999986588955
10,19,2018,15,0.059999998658895506
11,19,2018,15,0.0599999986588955
12,19,2018,15,
1,27,2018,15,1.549100543758068
2,27,2018,15,0.5630460595269842
3,27,2018,15,1.4590567654892528
4,27,2018,15,0.8213755354243836
5,27,2018,15,0.1877517035950004
6,27,2018,15,0.2990357140637936
7,27,2018,15,1.1099999944369008
8,27,2018,15,0.2173529403622854
9,27,2018,15,0.5278434129534182
10,27,2018,15,0.6983260927100975
11,27,2018,15,1.236990756579433
12,27,2018,15,1.188571421163423
1,28,2018,15,1.39999997615814
2,28,2018,15,1.39999997615814
3,28,2018,15,1.3999999761581399
4,28,2018,15,1.3999999761581399
5,28,2018,15,1.3999999761581399
6,28,2018,15,1.3999999761581399
7,28,2018,15,
8,28,2018,15,1.3999999761581399
9,28,2018,15,1.39999997615814
10,28,2018,15,1.39999997615814
11,28,2018,15,1.39999997615814
12,28,2018,15,
1,62,2018,15,8.30000019073486
2,62,2018,15,8.30000019073486
3,62,2018,15,8.30000019073486
4,62,2018,15,8.30000019073486
5,62,2018,15,8.30000019073486
6,62,2018,15,8.30000019073486
7,62,2018,15,
8,62,2018,15,8.300000190734862
9,62,2018,15,8.300000190734862
10,62,2018,15,8.30000019073486
11,62,2018,15,8.30000019073486
12,62,2018,15,
1,9,2019,15,15.11111111111111
2,9,2019,15,20.61904761904762
3,9,2019,15,15.185185185185185
4,9,2019,15,14.578947368421053
5,9,2019,15,10.344827586206897
6,9,2019,15,12.16
7,9,2019,15,12.851851851851851
8,9,2019,15,13.11111111111111
9,9,2019,15,17.5
10,9,2019,15,14.793103448275861
11,9,2019,15,20.529411764705884
12,9,2019,15,21.5
1,10,2019,15,4.148148148148148
2,10,2019,15,10.26923076923077
3,10,2019,15,7.642857142857143
4,10,2019,15,5.913043478260869
5,10,2019,15,5.458333333333333
6,10,2019,15,4.461538461538462
7,10,2019,15,10.166666666666666
8,10,2019,15,7.142857142857143
9,10,2019,15,9.5
10,10,2019,15,5.6
11,10,2019,15,4.619047619047619
12,10,2019,15,5.166666666666667
1,17,2019,15,2.473809523809524
2,17,2019,15,1.415
3,17,2019,15,1.415
4,17,2019,15,1.28
5,17,2019,15,1.28
6,17,2019,15,1.8000000000000003
7,17,2019,15,1.5244444444444445
8,17,2019,15,1.8
9,17,2019,15,1.8000000000000003
10,17,2019,15,1.7999999999999998
11,17,2019,15,1.3650000000000002
12,17,2019,15,1.8
1,19,2019,15,0.06000000000000001
2,19,2019,15,0.0454125
3,19,2019,15,0.0454125
4,19,2019,15,0.04040000000000001
5,19,2019,15,0.04040000000000001
6,19,2019,15,0.06000000000000001
7,19,2019,15,0.04818800000000001
8,19,2019,15,0.06000000000000002
9,19,2019,15,0.06
10,19,2019,15,0.06000000000000002
11,19,2019,15,0.045027500000000005
12,19,2019,15,0.06
1,27,2019,15,1.397410192147034
2,27,2019,15,0.58941306042885
3,27,2019,15,0.40332107279693485
4,27,2019,15,0.3125756704980843
5,27,2019,15,0.37284975369458134
6,27,2019,15,0.1274574074074074
7,27,2019,15,0.07507631257631257
8,27,2019,15,0.11474814814814815
9,27,2019,15,0.1487904761904762
10,27,2019,15,0.38135620915032675
11,27,2019,15,0.2292589743589743
12,27,2019,15,0.3695972222222222
1,28,2019,15,1.5523809523809518
2,28,2019,15,1.0675
3,28,2019,15,1.0675
4,28,2019,15,0.9833333333333331
5,28,2019,15,0.9966666666666665
6,28,2019,15,1.4
7,28,2019,15,1.132
8,28,2019,15,1.4
9,28,2019,15,1.5074999999999996
10,28,2019,15,1.3999999999999997
11,28,2019,15,1.0524999999999998
12,28,2019,15,1.3999999999999997
1,62,2019,15,9.485714285714288
2,62,2019,15,6.779473684210528
3,62,2019,15,6.665000000000001
4,62,2019,15,6.330000000000001
5,62,2019,15,6.330000000000001
6,62,2019,15,8.37125
7,62,2019,15,7.2360000000000015
8,62,2019,15,8.48125
9,62,2019,15,8.3
10,62,2019,15,8.3
11,62,2019,15,6.415000000000001
12,62,2019,15,8.88
1,10,2017,16,22.67
2,10,2017,16,35.878571428571426
3,10,2017,16,21.63103448275862
4,10,2017,16,21.62962962962963
5,10,2017,16,17.603448275862068
6,10,2017,16,34.146153846153844
7,10,2017,16,42.41935483870968
8,10,2017,16,41.354838709677416
9,10,2017,16,28.366666666666667
10,10,2017,16,29.096774193548388
11,10,2017,16,30.966666666666665
12,10,2017,16,23.0
1,10,2018,16,24.0
2,10,2018,16,20.037037037037038
3,10,2018,16,16.75
4,10,2018,16,31.9
5,10,2018,16,25.322580645161292
6,10,2018,16,27.533333333333335
7,10,2018,16,34.77272727272727
8,10,2018,16,35.96666666666667
9,10,2018,16,33.51851851851852
10,10,2018,16,25.03448275862069
11,10,2018,16,22.633333333333333
12,10,2018,16,32.935483870967744
1,9,2017,17,13.161190476190475
2,9,2017,17,12.245833333333334
3,9,2017,17,9.088333333333333
4,9,2017,17,8.733571428571429
5,9,2017,17,6.948095238095238
6,9,2017,17,10.288518518518519
7,9,2017,17,8.75978494623656
8,9,2017,17,10.070344827586208
9,9,2017,17,7.26710875331565
10,9,2017,17,8.517179487179488
11,9,2017,17,11.38586956521739
12,9,2017,17,15.289444444444447
1,10,2017,17,23.907460188933875
2,10,2017,17,26.071952380952382
3,10,2017,17,20.43305982905983
4,10,2017,17,17.668939437844106
5,10,2017,17,16.033333333333335
6,10,2017,17,20.879274220032844
7,10,2017,17,19.01563888888889
8,10,2017,17,20.951686093792354
9,10,2017,17,16.886871794871794
10,10,2017,17,19.01031299734748
11,10,2017,17,26.308011204481794
12,10,2017,17,28.412126984126985
1,17,2017,17,0.5710000000000001
2,17,2017,17,0.5675
3,17,2017,17,0.5700000000000001
4,17,2017,17,0.60375
5,17,2017,17,0.5662499999999999
6,17,2017,17,0.631
7,17,2017,17,0.6300000000000001
8,17,2017,17,0.56
9,17,2017,17,0.56375
10,17,2017,17,0.565
11,17,2017,17,0.5700000000000001
12,17,2017,17,0.57125
1,19,2017,17,0.005067
2,19,2017,17,0.0063370833333333335
3,19,2017,17,0.0041405
4,19,2017,17,0.009187500000000001
5,19,2017,17,0.0038675000000000003
6,19,2017,17,0.004818000000000001
7,19,2017,17,0.0037962499999999997
8,19,2017,17,0.004262999999999999
9,19,2017,17,0.0031975
10,19,2017,17,0.0036637500000000003
11,19,2017,17,0.007802
12,19,2017,17,0.0038350000000000003
1,27,2017,17,1.4
2,27,2017,17,0.39625
3,27,2017,17,0.22199999999999998
4,27,2017,17,0.14
5,27,2017,17,0.14
6,27,2017,17,0.14
7,27,2017,17,0.14
8,27,2017,17,0.14
9,27,2017,17,0.14
10,27,2017,17,0.14375000000000002
11,27,2017,17,0.8733333333333334
12,27,2017,17,0.807
1,28,2017,17,0.172
2,28,2017,17,0.13625
3,28,2017,17,0.18075
4,28,2017,17,0.1775
5,28,2017,17,0.11499999999999999
6,28,2017,17,0.145
7,28,2017,17,0.11699999999999999
8,28,2017,17,0.112
9,28,2017,17,0.11
10,28,2017,17,0.11374999999999999
11,28,2017,17,0.315
12,28,2017,17,0.1875
1,62,2017,17,2.439
2,62,2017,17,2.755
3,62,2017,17,2.2837499999999995
4,62,2017,17,2.6425
5,62,2017,17,2.5975
6,62,2017,17,2.42375
7,62,2017,17,2.353
8,62,2017,17,2.692
9,62,2017,17,2.2662499999999994
10,62,2017,17,2.3012499999999996
11,62,2017,17,2.548
12,62,2017,17,2.27875
1,9,2018,17,13.976153846153846
2,9,2018,17,13.608571428571427
3,9,2018,17,10.094814814814814
4,9,2018,17,9.548333333333332
5,9,2018,17,8.85935960591133
6,9,2018,17,8.446703296703298
7,9,2018,17,11.540624999999999
8,9,2018,17,11.130106100795755
9,9,2018,17,7.98264367816092
10,9,2018,17,8.16095238095238
11,9,2018,17,8.903508771929825
12,9,2018,17,13.397701149425288
1,10,2018,17,24.984777777777783
2,10,2018,17,22.684915750915753
3,10,2018,17,17.67836363636364
4,10,2018,17,20.64006734006734
5,10,2018,17,19.200000000000003
6,10,2018,17,17.52023001508296
7,10,2018,17,20.96016897081413
8,10,2018,17,21.000583248187613
9,10,2018,17,21.63158653846154
10,10,2018,17,20.99040616246499
11,10,2018,17,20.427272727272726
12,10,2018,17,28.79482456140351
1,17,2018,17,0.5758333333333333
2,17,2018,17,0.664
