MES,MAGNITUD,ANNO,PROVINCIA,MEDIA_VAL,CERO,B,C,ECO,Sin_distintivo,Se_desconoce,VEHICULO
2.0,10.0,2019.0,11.0,24.402597402597404,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,17.0,2019.0,11.0,0.23985714285714285,5.0,66.0,1384.0,142.0,53.0,5.0,1.0
2.0,17.0,2019.0,11.0,0.23985714285714285,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,17.0,2019.0,11.0,0.23985714285714285,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,19.0,2019.0,11.0,0.0038785714285714283,5.0,66.0,1384.0,142.0,53.0,5.0,1.0
2.0,19.0,2019.0,11.0,0.0038785714285714283,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,19.0,2019.0,11.0,0.0038785714285714283,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,27.0,2019.0,11.0,,5.0,66.0,1384.0,142.0,53.0,5.0,1.0
2.0,27.0,2019.0,11.0,,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,27.0,2019.0,11.0,,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,28.0,2019.0,11.0,0.1412857142857143,5.0,66.0,1384.0,142.0,53.0,5.0,1.0
2.0,28.0,2019.0,11.0,0.1412857142857143,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,28.0,2019.0,11.0,0.1412857142857143,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,62.0,2019.0,11.0,4.457142857142857,5.0,66.0,1384.0,142.0,53.0,5.0,1.0
2.0,62.0,2019.0,11.0,4.457142857142857,4.0,0.0,474.0,1.0,5.0,2.0,2.0
2.0,62.0,2019.0,11.0,4.457142857142857,4.0,0.0,474.0,1.0,5.0,2.0,2.0
3.0,9.0,2019.0,11.0,11.3253367003367,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,9.0,2019.0,11.0,11.3253367003367,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,9.0,2019.0,11.0,11.3253367003367,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,10.0,2019.0,11.0,22.183851007380415,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,10.0,2019.0,11.0,22.183851007380415,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,10.0,2019.0,11.0,22.183851007380415,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,17.0,2019.0,11.0,0.30804230769230767,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,17.0,2019.0,11.0,0.30804230769230767,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,17.0,2019.0,11.0,0.30804230769230767,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,19.0,2019.0,11.0,0.0046771923076923076,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,19.0,2019.0,11.0,0.0046771923076923076,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,19.0,2019.0,11.0,0.0046771923076923076,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,27.0,2019.0,11.0,0.09094444444444444,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,27.0,2019.0,11.0,0.09094444444444444,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,27.0,2019.0,11.0,0.09094444444444444,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,28.0,2019.0,11.0,0.2362153846153846,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,28.0,2019.0,11.0,0.2362153846153846,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,28.0,2019.0,11.0,0.2362153846153846,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,62.0,2019.0,11.0,5.930884615384615,6.0,81.0,1688.0,173.0,64.0,6.0,1.0
3.0,62.0,2019.0,11.0,5.930884615384615,5.0,0.0,578.0,1.0,6.0,3.0,2.0
3.0,62.0,2019.0,11.0,5.930884615384615,5.0,0.0,578.0,1.0,6.0,3.0,2.0
4.0,9.0,2019.0,11.0,10.720607073238654,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,9.0,2019.0,11.0,10.720607073238654,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,9.0,2019.0,11.0,10.720607073238654,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,10.0,2019.0,11.0,18.696031746031746,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,10.0,2019.0,11.0,18.696031746031746,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,10.0,2019.0,11.0,18.696031746031746,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,17.0,2019.0,11.0,0.6599545454545455,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,17.0,2019.0,11.0,0.6599545454545455,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,17.0,2019.0,11.0,0.6599545454545455,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,19.0,2019.0,11.0,0.005635194805194805,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,19.0,2019.0,11.0,0.005635194805194805,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,19.0,2019.0,11.0,0.005635194805194805,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,27.0,2019.0,11.0,0.091,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,27.0,2019.0,11.0,0.091,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,27.0,2019.0,11.0,0.091,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,28.0,2019.0,11.0,0.23843506493506494,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,28.0,2019.0,11.0,0.23843506493506494,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,28.0,2019.0,11.0,0.23843506493506494,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,62.0,2019.0,11.0,5.838896103896104,6.0,79.0,1653.0,169.0,63.0,5.0,1.0
4.0,62.0,2019.0,11.0,5.838896103896104,5.0,0.0,565.0,1.0,6.0,3.0,2.0
4.0,62.0,2019.0,11.0,5.838896103896104,5.0,0.0,565.0,1.0,6.0,3.0,2.0
5.0,9.0,2019.0,11.0,12.055555555555557,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,9.0,2019.0,11.0,12.055555555555557,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,9.0,2019.0,11.0,12.055555555555557,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,10.0,2019.0,11.0,24.91143274853801,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,10.0,2019.0,11.0,24.91143274853801,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,10.0,2019.0,11.0,24.91143274853801,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,17.0,2019.0,11.0,0.4991052631578947,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,17.0,2019.0,11.0,0.4991052631578947,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,17.0,2019.0,11.0,0.4991052631578947,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,19.0,2019.0,11.0,0.004896842105263158,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,19.0,2019.0,11.0,0.004896842105263158,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,19.0,2019.0,11.0,0.004896842105263158,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,27.0,2019.0,11.0,0.091,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,27.0,2019.0,11.0,0.091,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,27.0,2019.0,11.0,0.091,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,28.0,2019.0,11.0,0.13078947368421054,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,28.0,2019.0,11.0,0.13078947368421054,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,28.0,2019.0,11.0,0.13078947368421054,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,62.0,2019.0,11.0,8.08842105263158,6.0,85.0,1765.0,181.0,67.0,6.0,1.0
5.0,62.0,2019.0,11.0,8.08842105263158,5.0,0.0,604.0,1.0,6.0,3.0,2.0
5.0,62.0,2019.0,11.0,8.08842105263158,5.0,0.0,604.0,1.0,6.0,3.0,2.0
6.0,9.0,2019.0,11.0,9.993392255892255,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,9.0,2019.0,11.0,9.993392255892255,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,9.0,2019.0,11.0,9.993392255892255,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,10.0,2019.0,11.0,18.105324074074073,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,10.0,2019.0,11.0,18.105324074074073,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,10.0,2019.0,11.0,18.105324074074073,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,17.0,2019.0,11.0,0.44189375,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,17.0,2019.0,11.0,0.44189375,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,17.0,2019.0,11.0,0.44189375,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,19.0,2019.0,11.0,0.0032529374999999998,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,19.0,2019.0,11.0,0.0032529374999999998,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,19.0,2019.0,11.0,0.0032529374999999998,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,27.0,2019.0,11.0,0.0909,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,27.0,2019.0,11.0,0.0909,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,27.0,2019.0,11.0,0.0909,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,28.0,2019.0,11.0,0.0645,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,28.0,2019.0,11.0,0.0645,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,28.0,2019.0,11.0,0.0645,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,62.0,2019.0,11.0,7.397374999999999,6.0,86.0,1797.0,184.0,68.0,6.0,1.0
6.0,62.0,2019.0,11.0,7.397374999999999,5.0,0.0,615.0,1.0,6.0,3.0,2.0
6.0,62.0,2019.0,11.0,7.397374999999999,5.0,0.0,615.0,1.0,6.0,3.0,2.0
7.0,9.0,2019.0,11.0,10.646296296296297,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,9.0,2019.0,11.0,10.646296296296297,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,9.0,2019.0,11.0,10.646296296296297,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,10.0,2019.0,11.0,24.673832528180352,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,10.0,2019.0,11.0,24.673832528180352,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,10.0,2019.0,11.0,24.673832528180352,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,17.0,2019.0,11.0,0.266725,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,17.0,2019.0,11.0,0.266725,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,17.0,2019.0,11.0,0.266725,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,19.0,2019.0,11.0,0.0031000000000000003,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,19.0,2019.0,11.0,0.0031000000000000003,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,19.0,2019.0,11.0,0.0031000000000000003,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,27.0,2019.0,11.0,0.091,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,27.0,2019.0,11.0,0.091,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,27.0,2019.0,11.0,0.091,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,28.0,2019.0,11.0,0.06225000000000001,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,28.0,2019.0,11.0,0.06225000000000001,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,28.0,2019.0,11.0,0.06225000000000001,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,62.0,2019.0,11.0,7.124499999999999,6.0,81.0,1681.0,172.0,64.0,5.0,1.0
7.0,62.0,2019.0,11.0,7.124499999999999,5.0,0.0,575.0,1.0,6.0,3.0,2.0
7.0,62.0,2019.0,11.0,7.124499999999999,5.0,0.0,575.0,1.0,6.0,3.0,2.0
8.0,9.0,2019.0,11.0,13.022727272727273,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,9.0,2019.0,11.0,13.022727272727273,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,9.0,2019.0,11.0,13.022727272727273,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,10.0,2019.0,11.0,25.163900913900914,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,10.0,2019.0,11.0,25.163900913900914,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,10.0,2019.0,11.0,25.163900913900914,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,17.0,2019.0,11.0,0.61425,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,17.0,2019.0,11.0,0.61425,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,17.0,2019.0,11.0,0.61425,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,19.0,2019.0,11.0,0.003831190476190476,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,19.0,2019.0,11.0,0.003831190476190476,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,19.0,2019.0,11.0,0.003831190476190476,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,27.0,2019.0,11.0,0.1055,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,27.0,2019.0,11.0,0.1055,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,27.0,2019.0,11.0,0.1055,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,28.0,2019.0,11.0,0.08935714285714286,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,28.0,2019.0,11.0,0.08935714285714286,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,28.0,2019.0,11.0,0.08935714285714286,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,62.0,2019.0,11.0,7.991666666666666,4.0,53.0,1105.0,113.0,42.0,4.0,1.0
8.0,62.0,2019.0,11.0,7.991666666666666,3.0,0.0,378.0,0.0,4.0,2.0,2.0
8.0,62.0,2019.0,11.0,7.991666666666666,3.0,0.0,378.0,0.0,4.0,2.0,2.0
9.0,9.0,2019.0,11.0,10.867592592592592,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,9.0,2019.0,11.0,10.867592592592592,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,9.0,2019.0,11.0,10.867592592592592,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,10.0,2019.0,11.0,24.219708994708995,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,10.0,2019.0,11.0,24.219708994708995,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,10.0,2019.0,11.0,24.219708994708995,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,17.0,2019.0,11.0,0.27285714285714285,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,17.0,2019.0,11.0,0.27285714285714285,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,17.0,2019.0,11.0,0.27285714285714285,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,19.0,2019.0,11.0,0.003256,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,19.0,2019.0,11.0,0.003256,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,19.0,2019.0,11.0,0.003256,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,27.0,2019.0,11.0,0.091,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,27.0,2019.0,11.0,0.091,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,27.0,2019.0,11.0,0.091,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,28.0,2019.0,11.0,0.07003571428571428,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,28.0,2019.0,11.0,0.07003571428571428,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,28.0,2019.0,11.0,0.07003571428571428,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,62.0,2019.0,11.0,9.057142857142857,4.0,58.0,1201.0,123.0,46.0,4.0,1.0
9.0,62.0,2019.0,11.0,9.057142857142857,3.0,0.0,411.0,0.0,4.0,2.0,2.0
9.0,62.0,2019.0,11.0,9.057142857142857,3.0,0.0,411.0,0.0,4.0,2.0,2.0
10.0,9.0,2019.0,11.0,7.528835978835978,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,9.0,2019.0,11.0,7.528835978835978,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,9.0,2019.0,11.0,7.528835978835978,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,10.0,2019.0,11.0,18.02037037037037,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,10.0,2019.0,11.0,18.02037037037037,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,10.0,2019.0,11.0,18.02037037037037,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,17.0,2019.0,11.0,0.57,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,17.0,2019.0,11.0,0.57,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,17.0,2019.0,11.0,0.57,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,19.0,2019.0,11.0,0.004258666666666667,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,19.0,2019.0,11.0,0.004258666666666667,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,19.0,2019.0,11.0,0.004258666666666667,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,27.0,2019.0,11.0,0.091,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,27.0,2019.0,11.0,0.091,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,27.0,2019.0,11.0,0.091,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,28.0,2019.0,11.0,0.1978,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,28.0,2019.0,11.0,0.1978,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,28.0,2019.0,11.0,0.1978,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,62.0,2019.0,11.0,5.2125,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
10.0,62.0,2019.0,11.0,5.2125,4.0,0.0,485.0,1.0,5.0,2.0,2.0
10.0,62.0,2019.0,11.0,5.2125,4.0,0.0,485.0,1.0,5.0,2.0,2.0
11.0,9.0,2019.0,11.0,6.773015873015873,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,9.0,2019.0,11.0,6.773015873015873,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,9.0,2019.0,11.0,6.773015873015873,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,10.0,2019.0,11.0,16.466435185185187,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,10.0,2019.0,11.0,16.466435185185187,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,10.0,2019.0,11.0,16.466435185185187,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,17.0,2019.0,11.0,0.35995,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,17.0,2019.0,11.0,0.35995,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,17.0,2019.0,11.0,0.35995,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,19.0,2019.0,11.0,0.006555124999999999,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,19.0,2019.0,11.0,0.006555124999999999,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,19.0,2019.0,11.0,0.006555124999999999,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,27.0,2019.0,11.0,0.091,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,27.0,2019.0,11.0,0.091,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,27.0,2019.0,11.0,0.091,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,28.0,2019.0,11.0,0.50215625,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,28.0,2019.0,11.0,0.50215625,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,28.0,2019.0,11.0,0.50215625,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,62.0,2019.0,11.0,6.4265,5.0,65.0,1347.0,138.0,51.0,4.0,1.0
11.0,62.0,2019.0,11.0,6.4265,4.0,0.0,461.0,1.0,5.0,2.0,2.0
11.0,62.0,2019.0,11.0,6.4265,4.0,0.0,461.0,1.0,5.0,2.0,2.0
12.0,9.0,2019.0,11.0,6.836507936507937,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,9.0,2019.0,11.0,6.836507936507937,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,9.0,2019.0,11.0,6.836507936507937,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,10.0,2019.0,11.0,17.104893230551127,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,10.0,2019.0,11.0,17.104893230551127,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,10.0,2019.0,11.0,17.104893230551127,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,17.0,2019.0,11.0,0.764921052631579,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,17.0,2019.0,11.0,0.764921052631579,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,17.0,2019.0,11.0,0.764921052631579,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,19.0,2019.0,11.0,0.006397368421052632,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,19.0,2019.0,11.0,0.006397368421052632,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,19.0,2019.0,11.0,0.006397368421052632,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,27.0,2019.0,11.0,0.091,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,27.0,2019.0,11.0,0.091,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,27.0,2019.0,11.0,0.091,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,28.0,2019.0,11.0,0.27623684210526317,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,28.0,2019.0,11.0,0.27623684210526317,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,28.0,2019.0,11.0,0.27623684210526317,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,62.0,2019.0,11.0,6.244736842105263,5.0,68.0,1418.0,145.0,54.0,5.0,1.0
12.0,62.0,2019.0,11.0,6.244736842105263,4.0,0.0,485.0,1.0,5.0,2.0,2.0
12.0,62.0,2019.0,11.0,6.244736842105263,4.0,0.0,485.0,1.0,5.0,2.0,2.0
1.0,9.0,2017.0,12.0,7.400296338965694,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,10.0,2017.0,12.0,13.567993114852197,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,17.0,2017.0,12.0,0.541228354978355,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,19.0,2017.0,12.0,0.011073232323232323,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,27.0,2017.0,12.0,0.17625000000000002,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,28.0,2017.0,12.0,0.10255303030303031,1.0,33.0,870.0,38.0,12.0,227.0,1.0
1.0,62.0,2017.0,12.0,1.3960108225108225,1.0,33.0,870.0,38.0,12.0,227.0,1.0
2.0,9.0,2017.0,12.0,8.470222197574682,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,10.0,2017.0,12.0,20.44742726636109,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,17.0,2017.0,12.0,0.8665925925925926,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,19.0,2017.0,12.0,0.014907407407407406,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,27.0,2017.0,12.0,0.11166666666666666,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,28.0,2017.0,12.0,0.18927777777777777,2.0,37.0,980.0,43.0,14.0,255.0,1.0
2.0,62.0,2017.0,12.0,2.0091666666666668,2.0,37.0,980.0,43.0,14.0,255.0,1.0
3.0,9.0,2017.0,12.0,13.43446128826343,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,10.0,2017.0,12.0,15.85700562417204,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,17.0,2017.0,12.0,0.5215517568850901,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,19.0,2017.0,12.0,0.012048433048433047,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,27.0,2017.0,12.0,0.05500000000000001,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,28.0,2017.0,12.0,0.08531325464658798,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
3.0,62.0,2017.0,12.0,0.9963444580111247,2.0,48.0,1274.0,55.0,18.0,332.0,1.0
4.0,9.0,2017.0,12.0,10.00888888888889,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,10.0,2017.0,12.0,15.479243967837714,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,17.0,2017.0,12.0,0.48369617419617433,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,19.0,2017.0,12.0,0.010476190476190474,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,27.0,2017.0,12.0,0.04583333333333334,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,28.0,2017.0,12.0,0.06281868131868133,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
4.0,62.0,2017.0,12.0,1.4491750101750105,2.0,40.0,1045.0,45.0,15.0,273.0,1.0
5.0,9.0,2017.0,12.0,7.248963133640554,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,10.0,2017.0,12.0,13.325521103215673,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,17.0,2017.0,12.0,0.4745935545935547,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,19.0,2017.0,12.0,0.01018037518037518,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,27.0,2017.0,12.0,0.04625,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,28.0,2017.0,12.0,0.07155683822350489,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
5.0,62.0,2017.0,12.0,1.442447971781305,2.0,50.0,1305.0,57.0,18.0,340.0,1.0
6.0,9.0,2017.0,12.0,8.547445887445887,2.0,52.0,1357.0,59.0,19.0,354.0,1.0
6.0,10.0,2017.0,12.0,16.960258391705757,2.0,52.0,1357.0,59.0,19.0,354.0,1.0
