PUNTO_MUESTREO,MES,MAGNITUD,ANO,PROVINCIA,MEDIA_MAGS,LONGITUD,LATITUD
28079018,02,8,2021,28,26.225806451612904,-3.7318356,40.3947825
28079018,03,8,2021,28,28.548387096774192,-3.7318356,40.3947825
28079018,04,8,2021,28,20.225806451612904,-3.7318356,40.3947825
28079018,05,8,2021,28,16.35483870967742,-3.7318356,40.3947825
28079018,06,8,2021,28,16.70967741935484,-3.7318356,40.3947825
28079024,01,1,2019,28,4.967741935483871,-3.7473445,40.4193577
28079024,02,1,2019,28,4.483870967741935,-3.7473445,40.4193577
28079024,03,1,2019,28,4.580645161290323,-3.7473445,40.4193577
28079024,04,1,2019,28,3.967741935483871,-3.7473445,40.4193577
28079024,05,1,2019,28,4.032258064516129,-3.7473445,40.4193577
28079024,06,1,2019,28,4.354838709677419,-3.7473445,40.4193577
28079024,07,1,2019,28,4.709677419354839,-3.7473445,40.4193577
28079024,08,1,2019,28,4.645161290322581,-3.7473445,40.4193577
28079024,09,1,2019,28,4.483870967741935,-3.7473445,40.4193577
28079024,10,1,2019,28,4.709677419354839,-3.7473445,40.4193577
28079024,11,1,2019,28,4.193548387096774,-3.7473445,40.4193577
28079024,12,1,2019,28,5.290322580645161,-3.7473445,40.4193577
28079024,01,10,2019,28,14.903225806451612,-3.7473445,40.4193577
28079024,02,10,2019,28,17.580645161290324,-3.7473445,40.4193577
28079024,03,10,2019,28,12.903225806451612,-3.7473445,40.4193577
28079024,04,10,2019,28,7.903225806451613,-3.7473445,40.4193577
28079024,05,10,2019,28,8.35483870967742,-3.7473445,40.4193577
28079024,06,10,2019,28,13.870967741935484,-3.7473445,40.4193577
28079024,07,10,2019,28,20.161290322580644,-3.7473445,40.4193577
28079024,08,10,2019,28,9.225806451612904,-3.7473445,40.4193577
28079024,09,10,2019,28,12.774193548387096,-3.7473445,40.4193577
28079024,10,10,2019,28,15.580645161290322,-3.7473445,40.4193577
28079024,11,10,2019,28,6.483870967741935,-3.7473445,40.4193577
28079024,12,10,2019,28,12.870967741935484,-3.7473445,40.4193577
28079024,01,12,2019,28,69.48387096774194,-3.7473445,40.4193577
28079024,02,12,2019,28,52.83870967741935,-3.7473445,40.4193577
28079024,03,12,2019,28,27.193548387096776,-3.7473445,40.4193577
28079024,04,12,2019,28,16.225806451612904,-3.7473445,40.4193577
28079024,05,12,2019,28,14.0,-3.7473445,40.4193577
28079024,06,12,2019,28,14.225806451612904,-3.7473445,40.4193577
28079024,07,12,2019,28,15.870967741935484,-3.7473445,40.4193577
28079024,08,12,2019,28,16.93548387096774,-3.7473445,40.4193577
28079024,09,12,2019,28,25.483870967741936,-3.7473445,40.4193577
28079024,10,12,2019,28,39.354838709677416,-3.7473445,40.4193577
28079024,11,12,2019,28,17.06451612903226,-3.7473445,40.4193577
28079024,12,12,2019,28,46.774193548387096,-3.7473445,40.4193577
28079024,01,14,2019,28,30.225806451612904,-3.7473445,40.4193577
28079024,02,14,2019,28,33.935483870967744,-3.7473445,40.4193577
28079024,03,14,2019,28,63.70967741935484,-3.7473445,40.4193577
28079024,04,14,2019,28,75.45161290322581,-3.7473445,40.4193577
28079024,05,14,2019,28,79.83870967741936,-3.7473445,40.4193577
28079024,06,14,2019,28,78.09677419354838,-3.7473445,40.4193577
28079024,07,14,2019,28,88.38709677419355,-3.7473445,40.4193577
28079024,08,14,2019,28,73.2258064516129,-3.7473445,40.4193577
28079024,09,14,2019,28,57.67741935483871,-3.7473445,40.4193577
28079024,10,14,2019,28,37.096774193548384,-3.7473445,40.4193577
28079024,11,14,2019,28,44.54838709677419,-3.7473445,40.4193577
28079024,12,14,2019,28,28.93548387096774,-3.7473445,40.4193577
28079024,01,20,2019,28,2.374193548387097,-3.7473445,40.4193577
28079024,02,20,2019,28,1.8967741935483873,-3.7473445,40.4193577
28079024,03,20,2019,28,1.064516129032258,-3.7473445,40.4193577
28079024,04,20,2019,28,0.5935483870967743,-3.7473445,40.4193577
28079024,05,20,2019,28,0.6322580645161291,-3.7473445,40.4193577
28079024,06,20,2019,28,0.8064516129032256,-3.7473445,40.4193577
28079024,07,20,2019,28,0.9387096774193547,-3.7473445,40.4193577
28079024,08,20,2019,28,0.8645161290322582,-3.7473445,40.4193577
28079024,09,20,2019,28,1.2161290322580645,-3.7473445,40.4193577
28079024,10,20,2019,28,2.280645161290323,-3.7473445,40.4193577
28079024,11,20,2019,28,0.532258064516129,-3.7473445,40.4193577
28079024,12,20,2019,28,1.7548387096774194,-3.7473445,40.4193577
28079024,01,30,2019,28,0.8483870967741935,-3.7473445,40.4193577
28079024,02,30,2019,28,0.5806451612903225,-3.7473445,40.4193577
28079024,03,30,2019,28,0.3741935483870969,-3.7473445,40.4193577
28079024,04,30,2019,28,0.23225806451612904,-3.7473445,40.4193577
28079024,05,30,2019,28,0.14516129032258063,-3.7473445,40.4193577
28079024,06,30,2019,28,0.1483870967741936,-3.7473445,40.4193577
28079024,07,30,2019,28,0.1774193548387097,-3.7473445,40.4193577
28079024,08,30,2019,28,0.16774193548387098,-3.7473445,40.4193577
28079024,09,30,2019,28,0.20967741935483872,-3.7473445,40.4193577
28079024,10,30,2019,28,0.30645161290322576,-3.7473445,40.4193577
28079024,11,30,2019,28,0.23548387096774195,-3.7473445,40.4193577
28079024,12,30,2019,28,0.5677419354838709,-3.7473445,40.4193577
28079024,01,35,2019,28,0.5096774193548386,-3.7473445,40.4193577
28079024,02,35,2019,28,0.18387096774193545,-3.7473445,40.4193577
28079024,03,35,2019,28,0.15483870967741925,-3.7473445,40.4193577
28079024,04,35,2019,28,0.11290322580645164,-3.7473445,40.4193577
28079024,05,35,2019,28,0.10967741935483875,-3.7473445,40.4193577
28079024,06,35,2019,28,0.19677419354838704,-3.7473445,40.4193577
28079024,07,35,2019,28,0.14516129032258066,-3.7473445,40.4193577
28079024,08,35,2019,28,0.10967741935483875,-3.7473445,40.4193577
28079024,09,35,2019,28,0.16451612903225804,-3.7473445,40.4193577
28079024,10,35,2019,28,0.19354838709677416,-3.7473445,40.4193577
28079024,11,35,2019,28,0.11612903225806455,-3.7473445,40.4193577
28079024,12,35,2019,28,0.20322580645161287,-3.7473445,40.4193577
28079024,01,42,2019,28,1.3441935483870968,-3.7473445,40.4193577
28079024,02,42,2019,28,1.2025806451612904,-3.7473445,40.4193577
28079024,03,42,2019,28,1.2870967741935482,-3.7473445,40.4193577
28079024,04,42,2019,28,1.2209677419354839,-3.7473445,40.4193577
28079024,05,42,2019,28,1.2493548387096771,-3.7473445,40.4193577
28079024,06,42,2019,28,1.2190322580645159,-3.7473445,40.4193577
28079024,07,42,2019,28,1.2499999999999996,-3.7473445,40.4193577
28079024,08,42,2019,28,1.2348387096774196,-3.7473445,40.4193577
28079024,09,42,2019,28,1.2116129032258065,-3.7473445,40.4193577
28079024,10,42,2019,28,1.2590322580645161,-3.7473445,40.4193577
28079024,11,42,2019,28,1.1925806451612904,-3.7473445,40.4193577
28079024,12,42,2019,28,1.309032258064516,-3.7473445,40.4193577
28079024,01,43,2019,28,1.2354838709677418,-3.7473445,40.4193577
28079024,02,43,2019,28,1.117741935483871,-3.7473445,40.4193577
28079024,03,43,2019,28,1.2119354838709675,-3.7473445,40.4193577
28079024,04,43,2019,28,1.1612903225806452,-3.7473445,40.4193577
28079024,05,43,2019,28,1.2000000000000002,-3.7473445,40.4193577
28079024,06,43,2019,28,1.17,-3.7473445,40.4193577
28079024,07,43,2019,28,1.2077419354838712,-3.7473445,40.4193577
28079024,08,43,2019,28,1.193225806451613,-3.7473445,40.4193577
28079024,09,43,2019,28,1.1551612903225805,-3.7473445,40.4193577
28079024,10,43,2019,28,1.1706451612903226,-3.7473445,40.4193577
28079024,11,43,2019,28,1.1145161290322583,-3.7473445,40.4193577
28079024,12,43,2019,28,1.2316129032258065,-3.7473445,40.4193577
28079024,01,44,2019,28,0.10806451612903223,-3.7473445,40.4193577
28079024,02,44,2019,28,0.08580645161290323,-3.7473445,40.4193577
28079024,03,44,2019,28,0.07419354838709677,-3.7473445,40.4193577
28079024,04,44,2019,28,0.06064516129032259,-3.7473445,40.4193577
28079024,05,44,2019,28,0.0503225806451613,-3.7473445,40.4193577
28079024,06,44,2019,28,0.049354838709677426,-3.7473445,40.4193577
28079024,07,44,2019,28,0.04258064516129033,-3.7473445,40.4193577
28079024,08,44,2019,28,0.04193548387096775,-3.7473445,40.4193577
28079024,09,44,2019,28,0.05677419354838712,-3.7473445,40.4193577
28079024,10,44,2019,28,0.08838709677419354,-3.7473445,40.4193577
28079024,11,44,2019,28,0.07903225806451612,-3.7473445,40.4193577
28079024,12,44,2019,28,0.07870967741935482,-3.7473445,40.4193577
28079024,01,6,2019,28,0.332258064516129,-3.7473445,40.4193577
28079024,02,6,2019,28,0.26129032258064516,-3.7473445,40.4193577
28079024,03,6,2019,28,0.21290322580645166,-3.7473445,40.4193577
28079024,04,6,2019,28,0.19354838709677424,-3.7473445,40.4193577
28079024,05,6,2019,28,0.1774193548387097,-3.7473445,40.4193577
28079024,06,6,2019,28,0.13870967741935486,-3.7473445,40.4193577
28079024,07,6,2019,28,0.17096774193548386,-3.7473445,40.4193577
28079024,08,6,2019,28,0.17096774193548392,-3.7473445,40.4193577
28079024,09,6,2019,28,0.18709677419354845,-3.7473445,40.4193577
28079024,10,6,2019,28,0.2032258064516129,-3.7473445,40.4193577
28079024,11,6,2019,28,0.1451612903225806,-3.7473445,40.4193577
28079024,12,6,2019,28,0.2451612903225807,-3.7473445,40.4193577
28079024,01,7,2019,28,20.870967741935484,-3.7473445,40.4193577
28079024,02,7,2019,28,11.870967741935484,-3.7473445,40.4193577
28079024,03,7,2019,28,3.6129032258064515,-3.7473445,40.4193577
28079024,04,7,2019,28,2.3870967741935485,-3.7473445,40.4193577
28079024,05,7,2019,28,2.064516129032258,-3.7473445,40.4193577
28079024,06,7,2019,28,1.5483870967741935,-3.7473445,40.4193577
28079024,07,7,2019,28,1.7741935483870968,-3.7473445,40.4193577
28079024,08,7,2019,28,1.903225806451613,-3.7473445,40.4193577
28079024,09,7,2019,28,3.5483870967741935,-3.7473445,40.4193577
28079024,10,7,2019,28,8.03225806451613,-3.7473445,40.4193577
28079024,11,7,2019,28,3.5483870967741935,-3.7473445,40.4193577
28079024,12,7,2019,28,13.35483870967742,-3.7473445,40.4193577
28079024,01,8,2019,28,37.516129032258064,-3.7473445,40.4193577
28079024,02,8,2019,28,34.74193548387097,-3.7473445,40.4193577
28079024,03,8,2019,28,21.64516129032258,-3.7473445,40.4193577
28079024,04,8,2019,28,12.67741935483871,-3.7473445,40.4193577
28079024,05,8,2019,28,10.806451612903226,-3.7473445,40.4193577
28079024,06,8,2019,28,11.612903225806452,-3.7473445,40.4193577
28079024,07,8,2019,28,13.32258064516129,-3.7473445,40.4193577
28079024,08,8,2019,28,13.903225806451612,-3.7473445,40.4193577
28079024,09,8,2019,28,19.93548387096774,-3.7473445,40.4193577
28079024,10,8,2019,28,27.0,-3.7473445,40.4193577
28079024,11,8,2019,28,11.774193548387096,-3.7473445,40.4193577
28079024,12,8,2019,28,26.258064516129032,-3.7473445,40.4193577
28079024,01,9,2019,28,12.870967741935484,-3.7473445,40.4193577
28079024,02,9,2019,28,10.903225806451612,-3.7473445,40.4193577
28079024,03,9,2019,28,7.548387096774194,-3.7473445,40.4193577
28079024,04,9,2019,28,5.258064516129032,-3.7473445,40.4193577
28079024,05,9,2019,28,6.225806451612903,-3.7473445,40.4193577
28079024,06,9,2019,28,12.096774193548388,-3.7473445,40.4193577
28079024,07,9,2019,28,11.903225806451612,-3.7473445,40.4193577
28079024,08,9,2019,28,8.387096774193548,-3.7473445,40.4193577
28079024,09,9,2019,28,7.032258064516129,-3.7473445,40.4193577
28079024,10,9,2019,28,8.516129032258064,-3.7473445,40.4193577
28079024,11,9,2019,28,4.225806451612903,-3.7473445,40.4193577
28079024,12,9,2019,28,9.225806451612904,-3.7473445,40.4193577
28079024,01,1,2020,28,5.548387096774194,-3.7473445,40.4193577
28079024,02,1,2020,28,4.774193548387097,-3.7473445,40.4193577
28079024,03,1,2020,28,4.967741935483871,-3.7473445,40.4193577
28079024,04,1,2020,28,4.838709677419355,-3.7473445,40.4193577
28079024,05,1,2020,28,5.0,-3.7473445,40.4193577
28079024,06,1,2020,28,4.838709677419355,-3.7473445,40.4193577
28079024,07,1,2020,28,5.096774193548387,-3.7473445,40.4193577
28079024,08,1,2020,28,5.0,-3.7473445,40.4193577
28079024,09,1,2020,28,4.838709677419355,-3.7473445,40.4193577
28079024,10,1,2020,28,1.8709677419354838,-3.7473445,40.4193577
28079024,11,1,2020,28,1.3225806451612903,-3.7473445,40.4193577
28079024,12,1,2020,28,1.1935483870967742,-3.7473445,40.4193577
28079024,01,10,2020,28,21.193548387096776,-3.7473445,40.4193577
28079024,02,10,2020,28,21.677419354838708,-3.7473445,40.4193577
28079024,03,10,2020,28,11.419354838709678,-3.7473445,40.4193577
28079024,04,10,2020,28,8.580645161290322,-3.7473445,40.4193577
28079024,05,10,2020,28,11.774193548387096,-3.7473445,40.4193577
28079024,06,10,2020,28,14.129032258064516,-3.7473445,40.4193577
28079024,07,10,2020,28,24.129032258064516,-3.7473445,40.4193577
28079024,08,10,2020,28,16.161290322580644,-3.7473445,40.4193577
28079024,09,10,2020,28,14.903225806451612,-3.7473445,40.4193577
28079024,10,10,2020,28,12.516129032258064,-3.7473445,40.4193577
28079024,11,10,2020,28,18.612903225806452,-3.7473445,40.4193577
28079024,12,10,2020,28,10.064516129032258,-3.7473445,40.4193577
28079024,01,12,2020,28,64.87096774193549,-3.7473445,40.4193577
28079024,02,12,2020,28,47.935483870967744,-3.7473445,40.4193577
28079024,03,12,2020,28,16.0,-3.7473445,40.4193577
28079024,04,12,2020,28,8.451612903225806,-3.7473445,40.4193577
28079024,05,12,2020,28,9.096774193548388,-3.7473445,40.4193577
28079024,06,12,2020,28,9.161290322580646,-3.7473445,40.4193577
28079024,07,12,2020,28,12.903225806451612,-3.7473445,40.4193577
28079024,08,12,2020,28,14.838709677419354,-3.7473445,40.4193577
28079024,09,12,2020,28,19.483870967741936,-3.7473445,40.4193577
28079024,10,12,2020,28,24.741935483870968,-3.7473445,40.4193577
28079024,11,12,2020,28,44.354838709677416,-3.7473445,40.4193577
28079024,12,12,2020,28,27.580645161290324,-3.7473445,40.4193577
28079024,01,14,2020,28,26.129032258064516,-3.7473445,40.4193577
28079024,02,14,2020,28,23.322580645161292,-3.7473445,40.4193577
28079024,03,14,2020,28,53.54838709677419,-3.7473445,40.4193577
28079024,04,14,2020,28,54.0,-3.7473445,40.4193577
28079024,05,14,2020,28,65.12903225806451,-3.7473445,40.4193577
28079024,06,14,2020,28,67.61290322580645,-3.7473445,40.4193577
28079024,07,14,2020,28,84.54838709677419,-3.7473445,40.4193577
28079024,08,14,2020,28,64.64516129032258,-3.7473445,40.4193577
28079024,09,14,2020,28,59.516129032258064,-3.7473445,40.4193577
28079024,10,14,2020,28,48.83870967741935,-3.7473445,40.4193577
28079024,11,14,2020,28,21.64516129032258,-3.7473445,40.4193577
28079024,12,14,2020,28,39.87096774193548,-3.7473445,40.4193577
28079024,01,20,2020,28,2.3870967741935485,-3.7473445,40.4193577
28079024,02,20,2020,28,2.3,-3.7473445,40.4193577
28079024,03,20,2020,28,0.7999999999999999,-3.7473445,40.4193577
28079024,04,20,2020,28,0.37096774193548376,-3.7473445,40.4193577
28079024,05,20,2020,28,0.670967741935484,-3.7473445,40.4193577
28079024,06,20,2020,28,0.603225806451613,-3.7473445,40.4193577
28079024,07,20,2020,28,1.2096774193548383,-3.7473445,40.4193577
28079024,08,20,2020,28,0.8000000000000002,-3.7473445,40.4193577
28079024,09,20,2020,28,1.0354838709677419,-3.7473445,40.4193577
28079024,10,20,2020,28,1.248387096774194,-3.7473445,40.4193577
28079024,11,20,2020,28,2.6161290322580646,-3.7473445,40.4193577
28079024,12,20,2020,28,1.2741935483870965,-3.7473445,40.4193577
28079024,01,30,2020,28,0.7838709677419355,-3.7473445,40.4193577
28079024,02,30,2020,28,0.5645161290322581,-3.7473445,40.4193577
28079024,03,30,2020,28,0.33548387096774207,-3.7473445,40.4193577
28079024,04,30,2020,28,0.19999999999999998,-3.7473445,40.4193577
28079024,05,30,2020,28,0.13870967741935486,-3.7473445,40.4193577
28079024,06,30,2020,28,0.11612903225806455,-3.7473445,40.4193577
28079024,07,30,2020,28,0.49999999999999994,-3.7473445,40.4193577
28079024,08,30,2020,28,0.12903225806451615,-3.7473445,40.4193577
28079024,09,30,2020,28,0.1580645161290323,-3.7473445,40.4193577
28079024,10,30,2020,28,0.24193548387096772,-3.7473445,40.4193577
28079024,11,30,2020,28,0.5419354838709679,-3.7473445,40.4193577
28079024,12,30,2020,28,0.39677419354838717,-3.7473445,40.4193577
28079024,01,35,2020,28,0.23225806451612896,-3.7473445,40.4193577
28079024,02,35,2020,28,0.24193548387096772,-3.7473445,40.4193577
28079024,03,35,2020,28,0.11935483870967746,-3.7473445,40.4193577
28079024,04,35,2020,28,0.09677419354838712,-3.7473445,40.4193577
28079024,05,35,2020,28,0.11290322580645165,-3.7473445,40.4193577
28079024,06,35,2020,28,0.10000000000000003,-3.7473445,40.4193577
28079024,07,35,2020,28,0.41935483870967744,-3.7473445,40.4193577
28079024,08,35,2020,28,0.10645161290322584,-3.7473445,40.4193577
28079024,09,35,2020,28,0.13225806451612904,-3.7473445,40.4193577
28079024,10,35,2020,28,0.15161290322580645,-3.7473445,40.4193577
28079024,11,35,2020,28,0.2967741935483871,-3.7473445,40.4193577
28079024,12,35,2020,28,0.1709677419354838,-3.7473445,40.4193577
28079024,01,42,2020,28,1.2316129032258067,-3.7473445,40.4193577
28079024,02,42,2020,28,1.1667741935483869,-3.7473445,40.4193577
28079024,03,42,2020,28,1.231290322580645,-3.7473445,40.4193577
28079024,04,42,2020,28,1.2100000000000002,-3.7473445,40.4193577
28079024,05,42,2020,28,1.2125806451612904,-3.7473445,40.4193577
28079024,06,42,2020,28,1.0912903225806452,-3.7473445,40.4193577
28079024,07,42,2020,28,1.1383870967741936,-3.7473445,40.4193577
28079024,08,42,2020,28,1.15741935483871,-3.7473445,40.4193577
28079024,09,42,2020,28,1.1209677419354838,-3.7473445,40.4193577
28079024,10,42,2020,28,1.167741935483871,-3.7473445,40.4193577
28079024,11,42,2020,28,1.2038709677419355,-3.7473445,40.4193577
28079024,12,42,2020,28,1.2083870967741939,-3.7473445,40.4193577
28079024,01,43,2020,28,1.1629032258064516,-3.7473445,40.4193577
28079024,02,43,2020,28,1.1251612903225805,-3.7473445,40.4193577
28079024,03,43,2020,28,1.1896774193548385,-3.7473445,40.4193577
28079024,04,43,2020,28,1.14,-3.7473445,40.4193577
28079024,05,43,2020,28,1.0912903225806452,-3.7473445,40.4193577
28079024,06,43,2020,28,0.9609677419354837,-3.7473445,40.4193577
28079024,07,43,2020,28,1.0151612903225806,-3.7473445,40.4193577
28079024,08,43,2020,28,1.0154838709677423,-3.7473445,40.4193577
28079024,09,43,2020,28,0.9806451612903225,-3.7473445,40.4193577
28079024,10,43,2020,28,1.0109677419354837,-3.7473445,40.4193577
28079024,11,43,2020,28,1.0445161290322582,-3.7473445,40.4193577
28079024,12,43,2020,28,1.0464516129032257,-3.7473445,40.4193577
28079024,01,44,2020,28,0.06967741935483869,-3.7473445,40.4193577
28079024,02,44,2020,28,0.04258064516129032,-3.7473445,40.4193577
28079024,03,44,2020,28,0.045161290322580656,-3.7473445,40.4193577
28079024,04,44,2020,28,0.07129032258064515,-3.7473445,40.4193577
28079024,05,44,2020,28,0.1229032258064516,-3.7473445,40.4193577
28079024,06,44,2020,28,0.1306451612903226,-3.7473445,40.4193577
28079024,07,44,2020,28,0.1238709677419355,-3.7473445,40.4193577
28079024,08,44,2020,28,0.14161290322580647,-3.7473445,40.4193577
28079024,09,44,2020,28,0.1406451612903226,-3.7473445,40.4193577
28079024,10,44,2020,28,0.15741935483870967,-3.7473445,40.4193577
28079024,11,44,2020,28,0.15967741935483873,-3.7473445,40.4193577
28079024,12,44,2020,28,0.16193548387096773,-3.7473445,40.4193577
28079024,01,6,2020,28,0.30967741935483856,-3.7473445,40.4193577
28079024,02,6,2020,28,0.16129032258064516,-3.7473445,40.4193577
28079024,03,6,2020,28,0.18709677419354845,-3.7473445,40.4193577
28079024,04,6,2020,28,0.1774193548387097,-3.7473445,40.4193577
28079024,05,6,2020,28,0.18064516129032263,-3.7473445,40.4193577
28079024,06,6,2020,28,0.10000000000000003,-3.7473445,40.4193577
28079024,07,6,2020,28,0.12258064516129036,-3.7473445,40.4193577
28079024,08,6,2020,28,0.11290322580645165,-3.7473445,40.4193577
28079024,09,6,2020,28,0.14838709677419357,-3.7473445,40.4193577
28079024,10,6,2020,28,0.21290322580645166,-3.7473445,40.4193577
28079024,11,6,2020,28,0.30000000000000016,-3.7473445,40.4193577
28079024,12,6,2020,28,0.2709677419354839,-3.7473445,40.4193577
28079024,01,7,2020,28,21.129032258064516,-3.7473445,40.4193577
28079024,02,7,2020,28,12.612903225806452,-3.7473445,40.4193577
28079024,03,7,2020,28,2.4193548387096775,-3.7473445,40.4193577
28079024,04,7,2020,28,1.2580645161290323,-3.7473445,40.4193577
28079024,05,7,2020,28,1.4838709677419355,-3.7473445,40.4193577
28079024,06,7,2020,28,1.4516129032258065,-3.7473445,40.4193577
28079024,07,7,2020,28,1.4193548387096775,-3.7473445,40.4193577
28079024,08,7,2020,28,1.7096774193548387,-3.7473445,40.4193577
28079024,09,7,2020,28,2.2580645161290325,-3.7473445,40.4193577
28079024,10,7,2020,28,4.903225806451613,-3.7473445,40.4193577
28079024,11,7,2020,28,11.548387096774194,-3.7473445,40.4193577
28079024,12,7,2020,28,6.645161290322581,-3.7473445,40.4193577
28079024,01,8,2020,28,32.54838709677419,-3.7473445,40.4193577
28079024,02,8,2020,28,28.419354838709676,-3.7473445,40.4193577
28079024,03,8,2020,28,12.225806451612904,-3.7473445,40.4193577
28079024,04,8,2020,28,6.354838709677419,-3.7473445,40.4193577
28079024,05,8,2020,28,6.645161290322581,-3.7473445,40.4193577
28079024,06,8,2020,28,6.967741935483871,-3.7473445,40.4193577
28079024,07,8,2020,28,10.483870967741936,-3.7473445,40.4193577
28079024,08,8,2020,28,12.161290322580646,-3.7473445,40.4193577
28079024,09,8,2020,28,15.96774193548387,-3.7473445,40.4193577
28079024,10,8,2020,28,17.129032258064516,-3.7473445,40.4193577
28079024,11,8,2020,28,26.838709677419356,-3.7473445,40.4193577
28079024,12,8,2020,28,17.193548387096776,-3.7473445,40.4193577
28079024,01,9,2020,28,14.03225806451613,-3.7473445,40.4193577
28079024,02,9,2020,28,12.290322580645162,-3.7473445,40.4193577
28079024,03,9,2020,28,6.741935483870968,-3.7473445,40.4193577
28079024,04,9,2020,28,6.161290322580645,-3.7473445,40.4193577
28079024,05,9,2020,28,7.32258064516129,-3.7473445,40.4193577
28079024,06,9,2020,28,7.483870967741935,-3.7473445,40.4193577
28079024,07,9,2020,28,11.161290322580646,-3.7473445,40.4193577
28079024,08,9,2020,28,7.838709677419355,-3.7473445,40.4193577
28079024,09,9,2020,28,6.935483870967742,-3.7473445,40.4193577
28079024,10,9,2020,28,6.387096774193548,-3.7473445,40.4193577
28079024,11,9,2020,28,11.483870967741936,-3.7473445,40.4193577
28079024,12,9,2020,28,6.741935483870968,-3.7473445,40.4193577
28079024,01,1,2021,28,1.1290322580645162,-3.7473445,40.4193577
28079024,01,10,2021,28,16.774193548387096,-3.7473445,40.4193577
28079024,02,10,2021,28,22.06451612903226,-3.7473445,40.4193577
28079024,03,10,2021,28,26.774193548387096,-3.7473445,40.4193577
28079024,04,10,2021,28,14.193548387096774,-3.7473445,40.4193577
28079024,05,10,2021,28,15.451612903225806,-3.7473445,40.4193577
28079024,06,10,2021,28,16.548387096774192,-3.7473445,40.4193577
28079024,01,12,2021,28,51.61290322580645,-3.7473445,40.4193577
28079024,02,12,2021,28,21.548387096774192,-3.7473445,40.4193577
28079024,03,12,2021,28,23.516129032258064,-3.7473445,40.4193577
28079024,04,12,2021,28,15.709677419354838,-3.7473445,40.4193577
28079024,05,12,2021,28,11.129032258064516,-3.7473445,40.4193577
28079024,06,12,2021,28,9.483870967741936,-3.7473445,40.4193577
28079024,01,14,2021,28,37.25806451612903,-3.7473445,40.4193577
28079024,02,14,2021,28,37.483870967741936,-3.7473445,40.4193577
28079024,03,14,2021,28,56.0,-3.7473445,40.4193577
28079024,04,14,2021,28,61.645161290322584,-3.7473445,40.4193577
28079024,05,14,2021,28,75.54838709677419,-3.7473445,40.4193577
28079024,06,14,2021,28,54.0,-3.7473445,40.4193577
28079024,01,20,2021,28,1.4354838709677418,-3.7473445,40.4193577
28079024,02,20,2021,28,7.264516129032257,-3.7473445,40.4193577
28079024,03,20,2021,28,3.8677419354838714,-3.7473445,40.4193577
28079024,04,20,2021,28,1.6096774193548389,-3.7473445,40.4193577
28079024,05,20,2021,28,0.990322580645161,-3.7473445,40.4193577
28079024,06,20,2021,28,0.7516129032258063,-3.7473445,40.4193577
28079024,01,30,2021,28,0.6870967741935484,-3.7473445,40.4193577
28079024,02,30,2021,28,0.4516129032258065,-3.7473445,40.4193577
28079024,03,30,2021,28,0.32903225806451636,-3.7473445,40.4193577
28079024,04,30,2021,28,0.22580645161290325,-3.7473445,40.4193577
28079024,05,30,2021,28,0.13548387096774195,-3.7473445,40.4193577
28079024,06,30,2021,28,0.08709677419354839,-3.7473445,40.4193577
28079024,01,35,2021,28,0.19677419354838702,-3.7473445,40.4193577
28079024,02,35,2021,28,0.3258064516129032,-3.7473445,40.4193577
28079024,03,35,2021,28,7.383870967741934,-3.7473445,40.4193577
28079024,04,35,2021,28,0.49999999999999994,-3.7473445,40.4193577
28079024,05,35,2021,28,0.11612903225806455,-3.7473445,40.4193577
28079024,06,35,2021,28,0.0774193548387097,-3.7473445,40.4193577
28079024,01,42,2021,28,0.14709677419354839,-3.7473445,40.4193577
28079024,01,43,2021,28,0.12451612903225806,-3.7473445,40.4193577
28079024,01,44,2021,28,0.022903225806451613,-3.7473445,40.4193577
28079024,01,6,2021,28,0.26129032258064516,-3.7473445,40.4193577
28079024,01,7,2021,28,13.709677419354838,-3.7473445,40.4193577
28079024,02,7,2021,28,3.064516129032258,-3.7473445,40.4193577
28079024,03,7,2021,28,3.5806451612903225,-3.7473445,40.4193577
28079024,04,7,2021,28,2.4516129032258065,-3.7473445,40.4193577
28079024,05,7,2021,28,1.8064516129032258,-3.7473445,40.4193577
28079024,06,7,2021,28,1.2580645161290323,-3.7473445,40.4193577
28079024,01,8,2021,28,30.806451612903224,-3.7473445,40.4193577
28079024,02,8,2021,28,16.741935483870968,-3.7473445,40.4193577
28079024,03,8,2021,28,18.0,-3.7473445,40.4193577
28079024,04,8,2021,28,11.870967741935484,-3.7473445,40.4193577
28079024,05,8,2021,28,8.419354838709678,-3.7473445,40.4193577
28079024,06,8,2021,28,7.548387096774194,-3.7473445,40.4193577
28079024,01,9,2021,28,14.516129032258064,-3.7473445,40.4193577
28079024,02,9,2021,28,9.838709677419354,-3.7473445,40.4193577
28079024,03,9,2021,28,12.03225806451613,-3.7473445,40.4193577
28079024,04,9,2021,28,8.096774193548388,-3.7473445,40.4193577
28079024,05,9,2021,28,7.548387096774194,-3.7473445,40.4193577
28079024,06,9,2021,28,8.0,-3.7473445,40.4193577
28079035,01,1,2019,28,16.129032258064516,-3.7031662,40.4192091
28079035,02,1,2019,28,13.741935483870968,-3.7031662,40.4192091
28079035,03,1,2019,28,12.741935483870968,-3.7031662,40.4192091
28079035,04,1,2019,28,12.290322580645162,-3.7031662,40.4192091
28079035,05,1,2019,28,11.67741935483871,-3.7031662,40.4192091
